iterations,fitness,time,fevals
0,0.0221338443082,3.78039985662e-05,11
10,0.0232580773452,7.17619986972e-05,21
20,0.0236519507655,0.000108044998342,31
30,0.0239839546843,0.000137631999678,41
40,0.0244873147219,0.00016812299873,51
50,0.0249222951802,0.000201468999876,61
60,0.025467119428,0.00024142500115,71
70,0.0260361516761,0.000327801997628,81
80,0.0270553590415,0.000402691995987,91
90,0.0271426593899,0.000474492997455,101
100,0.0276041872662,0.000544499998796,111
110,0.0283887662513,0.000576745998842,121
120,0.0284284490501,0.000609318998613,131
130,0.0289197438117,0.000651426998957,141
140,0.0293244749786,0.000722132001101,151
150,0.0295917828823,0.00075174399899,161
160,0.0305368672448,0.000781346996519,171
170,0.03124929284,0.000812319998658,181
180,0.03124929284,0.000844064998091,191
190,0.03124929284,0.000873760000104,201
200,0.031296209366,0.000904006999917,211
210,0.0314045658332,0.000934908999625,221
220,0.0314045658332,0.00096620000113,231
230,0.0315426541667,0.000996384998871,241
240,0.0316137515256,0.00102763299947,251
250,0.0323361250259,0.00105799400262,261
260,0.0327656448233,0.0010894870029,271
270,0.0327656448233,0.00112103300489,281
280,0.0329891641688,0.00115202700545,291
290,0.0331347456575,0.00118337200547,301
300,0.0336890664511,0.00121406700782,311
310,0.0337650556684,0.00124414700986,321
320,0.0340281359568,0.00127427700863,331
330,0.0344984328718,0.00130323700796,341
340,0.0347124159989,0.00133394400473,351
350,0.0347124159989,0.00136305900742,361
360,0.0347124159989,0.0013923940096,371
370,0.0347124159989,0.00142199800757,381
380,0.0347689031877,0.00145116600834,391
390,0.0348440920332,0.00148307201016,401
400,0.0348440920332,0.00165539601221,411
410,0.0348440920332,0.00168532001044,421
420,0.0348440920332,0.00172764001036,431
430,0.0351887261677,0.00176743901102,441
440,0.0352466212003,0.0018082530114,451
450,0.0352466212003,0.00184750501285,461
460,0.0358275231253,0.00188616401283,471
470,0.0358275231253,0.00192310401326,481
480,0.0358275231253,0.00195986601102,491
490,0.0358275231253,0.00199571900885,501
500,0.0360784524706,0.00205343500784,511
510,0.0368004200405,0.00208376500814,521
520,0.0371851162099,0.00211537400901,531
530,0.0371851162099,0.00220219800758,541
540,0.0371851162099,0.00223105800978,551
550,0.0371851162099,0.00226165001004,561
560,0.0371975230365,0.00229159701121,571
570,0.0379276299015,0.00232159901134,581
580,0.0379276299015,0.002350355011,591
590,0.0379276299015,0.00238073000946,601
600,0.0380091443403,0.00241045501025,611
610,0.0383823942258,0.00243994201082,621
620,0.0385472004813,0.00246892701034,631
630,0.0385472004813,0.00249949600766,641
640,0.0385472004813,0.00253020900709,651
650,0.0386440990519,0.00256025300769,661
660,0.0386440990519,0.00259008100693,671
670,0.0389033982923,0.00262023900723,681
680,0.038904715391,0.00264943200818,691
690,0.0393568881763,0.00267911700939,701
700,0.0393568881763,0.00273342100991,711
710,0.0395213159701,0.00276380300784,721
720,0.0395213159701,0.00279232200774,731
730,0.0395213159701,0.00282257600702,741
740,0.0396389867124,0.00285243100734,751
750,0.0396756486284,0.00288205200559,761
760,0.0397884740196,0.00291226400441,771
770,0.0400990658876,0.0029437780031,781
780,0.0400990658876,0.00297448700439,791
790,0.0403802710416,0.0030047360051,801
800,0.0403802710416,0.003035293008,811
810,0.0406167069962,0.00306515200646,821
820,0.0406167069962,0.00309537800422,831
830,0.0406167069962,0.00312552100513,841
840,0.0406167069962,0.00315561900788,851
850,0.0406167069962,0.00318495500687,861
860,0.0406167069962,0.00321519500721,871
870,0.0406167069962,0.003244920008,881
880,0.0406167069962,0.00327562800885,891
890,0.0408408446286,0.00330568100981,901
900,0.0410629259753,0.00333558200873,911
910,0.0410629259753,0.00336533900554,921
920,0.0411354266859,0.00339593300305,931
930,0.0411354266859,0.00342612300301,941
940,0.0411354266859,0.00345598400236,951
950,0.0411354266859,0.003485215002,961
960,0.0411354266859,0.00351410599978,971
970,0.0411354266859,0.00354354199953,981
980,0.0411354266859,0.00357254399933,991
990,0.0411354266859,0.00360100199759,1001
1000,0.0411354266859,0.00362952499563,1011
1010,0.0417557751143,0.00366886199845,1021
1020,0.0425075020207,0.00369900399892,1031
1030,0.0425075020207,0.00376473999859,1041
1040,0.0435785783519,0.00379340499785,1051
1050,0.0435785783519,0.00382575699768,1061
1060,0.0435785783519,0.00395272999594,1071
1070,0.0435785783519,0.00400706399523,1081
1080,0.0439502623801,0.00404024999443,1091
1090,0.0444958675441,0.00409842899535,1101
1100,0.0445844499926,0.00412826099273,1111
1110,0.0445844499926,0.00414935299341,1121
1120,0.0445844499926,0.00416754599428,1131
1130,0.0445844499926,0.00418675499168,1141
1140,0.0445844499926,0.00420636999115,1151
1150,0.0449986130046,0.00422475599044,1161
1160,0.0451525348513,0.00424354699135,1171
1170,0.0453987169589,0.00426276199141,1181
1180,0.0453987169589,0.00428279499465,1191
1190,0.0458166104999,0.0043032089925,1201
1200,0.0459295223401,0.00432226899284,1211
1210,0.0462129916511,0.00434204899284,1221
1220,0.0465117216172,0.00436055499085,1231
1230,0.0465457735364,0.00437836799392,1241
1240,0.0465459354768,0.00443391499357,1251
1250,0.0465749750257,0.00446502599152,1261
1260,0.0466235090973,0.00450535699201,1271
