iterations,fitness,time,fevals
0,0.0251767240756,2.478250626,1000
10,0.0274742038092,4.983531262,2100
20,0.0299015912385,7.375248149,3200
30,0.0322530929263,9.817119914,4300
40,0.0336786872111,12.211390225,5400
50,0.0354207208263,14.678023298,6500
60,0.0337362500938,17.15074628,7600
70,0.0334328243924,19.558061526,8700
80,0.0334301189662,21.93868979,9800
90,0.0339825640488,24.376708296,10900
100,0.0333182658276,26.747507536,12000
110,0.033556734606,29.151358451,13100
120,0.0335081253969,31.531041735,14200
130,0.0341224708882,33.913809724,15300
140,0.0333563860385,36.304897356,16400
150,0.0336236678034,38.692974509,17500
160,0.0345797823939,41.118831222,18600
170,0.0334490214818,43.551394472,19700
180,0.034477042817,45.939641615,20800
190,0.0343412224111,48.402834399,21900
200,0.033780572925,50.842570497,23000
210,0.0334405800497,53.289097651,24100
220,0.0335597511407,55.744029058,25200
230,0.0341655796411,58.235924696,26300
240,0.0339360290819,60.689696835,27400
250,0.0338658888323,63.085377352,28500
260,0.0335804741959,65.512132017,29600
270,0.0336772357706,67.914475357,30700
280,0.0342445916304,70.323761358,31800
290,0.0345257782463,72.734469924,32900
300,0.0340981701273,75.162573961,34000
310,0.0338583163589,77.551196789,35100
320,0.0337519941333,80.006066497,36200
330,0.0336089787208,82.659217994,37300
340,0.0337712838352,85.256305531,38400
350,0.0345746867099,87.741889829,39500
360,0.0334375864918,90.228403432,40600
370,0.033606893201,92.699460527,41700
380,0.0338771701614,95.163992895,42800
390,0.0340260777686,97.629533574,43900
400,0.0337505854054,100.089761481,45000
410,0.0339335590373,102.565752129,46100
420,0.0339161209831,105.175469727,47200
430,0.0337563739341,107.596087735,48300
440,0.0337661420248,110.014565478,49400
450,0.0333486389418,112.450222236,50500
460,0.0334122514179,114.890161954,51600
470,0.033882461835,117.314979348,52700
480,0.0340918000788,119.728320681,53800
490,0.0335242720481,122.117256776,54900
500,0.0340007510015,124.532018292,56000
510,0.0337786933079,126.948334403,57100
520,0.0339948403356,129.46420886,58200
530,0.0341010558004,131.905002711,59300
540,0.0338072737312,134.370117516,60400
550,0.0340937119264,136.80871653,61500
560,0.0336988628684,139.371235323,62600
570,0.0333510617062,141.749462355,63700
580,0.034078112985,144.140153928,64800
590,0.0339662020449,146.510514688,65900
600,0.0346289184717,148.909409029,67000
610,0.0337772575074,151.308383455,68100
620,0.0339562893294,153.739142438,69200
630,0.0334914513209,156.134271688,70300
640,0.033556734606,158.54813206,71400
650,0.0337414607979,161.259868984,72500
660,0.0339379270791,163.685778166,73600
670,0.033981280026,166.129708588,74700
680,0.0337619236129,168.54793751,75800
690,0.0335982353208,171.003609309,76900
700,0.0334935046285,173.416232526,78000
710,0.0337761044478,175.813536258,79100
720,0.0336661084575,178.2621476,80200
730,0.0339734610668,180.643090488,81300
740,0.0339670446103,183.061228423,82400
750,0.0339026505169,185.480135894,83500
760,0.0338052165556,187.878785542,84600
770,0.0332351733864,190.300504551,85700
780,0.0337780171856,192.678199728,86800
790,0.0336641276448,195.137092298,87900
800,0.0334074451186,197.530243742,89000
810,0.0343240763365,199.89986922,90100
820,0.0337573116153,202.281056806,91200
830,0.0333716284221,204.677014292,92300
840,0.0343004212744,207.046547534,93400
850,0.0339470414322,209.422057714,94500
860,0.0339679061523,211.899236461,95600
870,0.0338378192047,214.289676902,96700
880,0.0332788963291,216.674433379,97800
890,0.0339471359923,219.044183577,98900
900,0.0335948844193,221.696762905,100000
910,0.0332531991754,224.273584243,101100
920,0.03410234248,226.716088684,102200
930,0.0336893619862,229.106193781,103300
940,0.0343248661312,231.489783705,104400
950,0.0339582150441,234.076938412,105500
960,0.0333630792194,236.534926581,106600
970,0.0332791848779,238.983760589,107700
980,0.0340449050382,241.411478705,108800
990,0.0340057603102,243.8156252,109900
1000,0.0333665389345,246.245744227,111000
1010,0.0334759839276,248.658579982,112100
1020,0.0336172225382,251.105283148,113200
1030,0.0340097931442,253.488762546,114300
1040,0.0339473903014,255.87956935,115400
1050,0.0342543662229,258.288349074,116500
1060,0.0341128398007,260.694183418,117600
1070,0.0341822118257,263.147973906,118700
1080,0.0350790745997,265.560635675,119800
1090,0.0351230162131,267.93305246,120900
1100,0.0336496722809,270.361277769,122000
1110,0.0341266395043,272.765572021,123100
1120,0.0345873784409,275.156913927,124200
1130,0.0350075939881,277.548340224,125300
1140,0.0345514570146,279.923238021,126400
1150,0.0348449466252,282.430090774,127500
1160,0.0349991413328,284.826691643,128600
1170,0.035536407521,287.206005709,129700
1180,0.0360042313183,289.620855369,130800
1190,0.0363592524337,292.060834396,131900
1200,0.0373967309695,294.460497742,133000
1210,0.0367180417419,296.855634601,134100
1220,0.0377160135594,299.276707938,135200
1230,0.0376996265532,301.736423816,136300
1240,0.0366615049143,304.16590977,137400
1250,0.0371849507591,306.671947093,138500
1260,0.0366454868931,309.050600013,139600
1270,0.0370813402147,311.783915385,140700
1280,0.0376643202973,314.271679094,141800
1290,0.037518130489,316.731288695,142900
1300,0.0374979739342,319.193889143,144000
1310,0.0370367128168,321.680931869,145100
1320,0.0368704505478,324.165816163,146200
1330,0.0369802167629,326.668831209,147300
1340,0.0371577648638,329.123030092,148400
1350,0.0367176880128,331.521767792,149500
1360,0.03688421594,333.898761127,150600
1370,0.0369034879165,336.290540964,151700
1380,0.036792785225,338.711729144,152800
1390,0.0369715857537,341.17414784,153900
1400,0.0375026674613,343.600926979,155000
1410,0.0369225726337,345.984443517,156100
1420,0.0371499544284,348.358094538,157200
1430,0.0374496794187,350.756809696,158300
1440,0.0378724847009,353.169595752,159400
1450,0.0380928396798,355.575306831,160500
1460,0.0386332569849,357.95275875,161600
1470,0.0389229142682,360.340847503,162700
1480,0.0387056446214,362.707058503,163800
1490,0.0383515545872,365.106404849,164900
1500,0.0380869569892,367.497286023,166000
1510,0.0379585335186,369.86514807,167100
1520,0.038174207095,372.269976735,168200
1530,0.0380790823795,374.674773419,169300
1540,0.0383983410522,377.05156057,170400
1550,0.0376659529904,379.447600079,171500
1560,0.0377118887619,381.823804762,172600
1570,0.0381456028694,384.238857315,173700
1580,0.0384118798191,386.695285113,174800
1590,0.0380202982601,389.681885642,175900
1600,0.0378826965861,392.110916147,177000
1610,0.0381232546264,394.52429647,178100
1620,0.0383978553426,396.91094509,179200
1630,0.0380004259129,399.344288995,180300
1640,0.038928348757,401.761013127,181400
1650,0.0381708078229,404.166496744,182500
1660,0.0389130553615,406.595097694,183600
1670,0.0379448692415,409.057261346,184700
1680,0.0383332285154,411.42112827,185800
1690,0.0383179847183,413.824786858,186900
1700,0.0380090663286,416.21804738,188000
1710,0.0386110338097,418.669233848,189100
1720,0.0384634379259,421.180489544,190200
1730,0.0390346359605,423.618754421,191300
1740,0.0386491265362,426.023567139,192400
1750,0.0386774175973,428.421630765,193500
1760,0.0390132005124,430.80330433,194600
1770,0.0387813893785,433.203420384,195700
1780,0.0384385549324,435.588678889,196800
1790,0.038526957079,437.992053335,197900
1800,0.0395407615098,440.402833794,199000
1810,0.03832406023,442.789470207,200100
1820,0.038585791078,445.182548163,201200
1830,0.0385441819513,447.571559718,202300
1840,0.0385300634154,449.96171587,203400
1850,0.03832406023,452.335252017,204500
1860,0.0386239197202,454.747377936,205600
1870,0.0388033670885,457.145045894,206700
1880,0.0390133818959,459.519904661,207800
1890,0.0384826225572,461.950507556,208900
1900,0.0385605803632,464.646843483,210000
1910,0.0393239274458,467.052174601,211100
1920,0.0390133818959,469.465365086,212200
1930,0.0389422915848,471.888104827,213300
1940,0.0385751857685,474.297077347,214400
1950,0.0389725667414,476.737453557,215500
1960,0.038861805529,479.173028219,216600
1970,0.0385819447752,481.609977942,217700
1980,0.0385568188919,484.042904193,218800
1990,0.0386567525246,486.41241691,219900
2000,0.0385410836077,488.789050011,221000
2010,0.0384898405714,491.226898995,222100
2020,0.0387793641495,493.774864653,223200
2030,0.0383376537173,496.269396252,224300
2040,0.0387793641495,498.762948502,225400
2050,0.0385318034104,501.158749271,226500
2060,0.0388121666499,503.536392272,227600
2070,0.038571836132,505.929692655,228700
2080,0.0384053417947,508.300942344,229800
2090,0.0386764542896,510.741679009,230900
2100,0.038642670953,513.147355213,232000
2110,0.0383806434904,515.519080288,233100
2120,0.0385273443268,517.875174856,234200
2130,0.0387512100341,520.258463834,235300
2140,0.0387438648416,522.648942151,236400
2150,0.0389398516537,525.047121164,237500
2160,0.0391659735571,527.453981347,238600
2170,0.0388177277109,529.817185695,239700
2180,0.0386018744835,532.261711098,240800
2190,0.0389580690193,534.716715585,241900
2200,0.0384430359184,537.327017446,243000
2210,0.0387742634039,539.75151812,244100
2220,0.0388340074292,542.205263339,245200
2230,0.0389028255014,544.680349889,246300
2240,0.0386143484796,547.094321226,247400
2250,0.0391113583153,549.472870475,248500
2260,0.0386895361794,551.916289271,249600
2270,0.0386116693564,554.302841739,250700
2280,0.0391250781657,556.730411412,251800
2290,0.0395003861138,559.139149586,252900
2300,0.0383758325285,561.523552696,254000
2310,0.0384590784882,563.888448658,255100
2320,0.0389515859765,566.26425656,256200
2330,0.0384265412485,568.664256054,257300
2340,0.0386798359469,571.067105416,258400
2350,0.0385227527718,573.45838243,259500
2360,0.038555316664,575.892132607,260600
2370,0.0390035511144,578.288717781,261700
2380,0.0389028255014,580.704306869,262800
2390,0.0390230238889,583.219039922,263900
2400,0.038524106346,585.627855371,265000
2410,0.0386224363726,588.068421817,266100
2420,0.0387699709719,590.455035481,267200
2430,0.0387571322591,593.013384672,268300
2440,0.0386131338632,595.425930097,269400
2450,0.0389261927413,597.795222679,270500
2460,0.0388913558243,600.169843085,271600
2470,0.0393673362311,602.56432641,272700
2480,0.03832406023,604.955049937,273800
2490,0.0388508073201,607.317082671,274900
2500,0.0388988195463,609.704186423,276000
2510,0.0388865218768,612.094322538,277100
2520,0.0385911954131,614.51744311,278200
2530,0.0387711432147,616.905474135,279300
2540,0.038967090784,619.27772076,280400
2550,0.0387963574455,621.648411035,281500
2560,0.0385483948003,624.057932851,282600
2570,0.039060607192,626.470137722,283700
2580,0.03832406023,628.903262292,284800
2590,0.0392695332402,631.31902453,285900
2600,0.0386891513177,633.691191597,287000
2610,0.0391659735571,636.101386302,288100
2620,0.0387284403834,638.479725579,289200
2630,0.0386047781797,640.877727205,290300
2640,0.0385404756522,643.294825157,291400
2650,0.039029541652,645.988757162,292500
2660,0.0384402075869,648.574166498,293600
2670,0.0391587387812,651.005514202,294700
2680,0.0392406285447,653.524322189,295800
