iterations,fitness,time,fevals
0,537.0,0.00536005,717
10,543.0,0.010658964,1349
20,569.0,0.015488652,1969
30,565.0,0.019509774,2611
40,563.0,0.024012822,3254
50,566.0,0.028990369,3877
60,562.0,0.032569982,4514
70,566.0,0.036559217,5136
80,568.0,0.039872109,5774
90,570.0,0.044671803,6413
100,568.0,0.047979527,7039
110,572.0,0.051304652,7664
120,574.0,0.054445204,8299
130,566.0,0.057886386,8926
140,568.0,0.060764444,9559
150,566.0,0.066321034,10180
160,564.0,0.069870024,10801
170,562.0,0.072738837,11432
180,564.0,0.075683227,12063
190,568.0,0.079703602,12707
200,568.0,0.082580351,13335
210,566.0,0.085917245,13975
220,572.0,0.088628434,14624
230,572.0,0.092282171,15247
240,576.0,0.09514829,15875
250,572.0,0.098445757,16514
260,572.0,0.101271705,17140
270,574.0,0.104541189,17768
280,576.0,0.107958302,18404
290,578.0,0.112003198,19028
300,576.0,0.11519199,19671
310,572.0,0.117882105,20294
320,572.0,0.121289347,20924
330,574.0,0.124285428,21557
340,572.0,0.127901661,22184
350,572.0,0.130624324,22824
360,570.0,0.133951103,23460
370,568.0,0.137066185,24096
380,570.0,0.141274435,24724
390,568.0,0.144214072,25365
400,564.0,0.148078771,25995
410,566.0,0.150821609,26632
420,568.0,0.153753954,27249
430,564.0,0.157109186,27886
440,562.0,0.159904528,28520
450,568.0,0.163619951,29151
460,562.0,0.166556577,29783
470,558.0,0.170195499,30407
480,558.0,0.172863144,31036
490,556.0,0.178080501,31661
500,556.0,0.183060284,32289
510,554.0,0.185692062,32925
520,560.0,0.188548936,33573
530,560.0,0.191954811,34206
540,554.0,0.194556749,34834
550,558.0,0.198196007,35461
560,556.0,0.200829914,36089
570,554.0,0.204112044,36723
580,554.0,0.208993266,37353
590,554.0,0.213187849,37980
600,554.0,0.215869199,38595
610,554.0,0.219453806,39222
620,554.0,0.222145754,39851
630,560.0,0.225344546,40487
640,554.0,0.228413656,41116
650,548.0,0.231152971,41756
660,548.0,0.234385802,42378
670,546.0,0.237111047,43014
680,544.0,0.240648775,43661
690,544.0,0.24364109,44289
700,544.0,0.247600576,44917
710,546.0,0.250257208,45562
720,544.0,0.253481067,46196
730,548.0,0.256338262,46823
740,552.0,0.259447886,47458
750,550.0,0.262436952,48089
760,548.0,0.265054794,48735
770,545.0,0.268417272,49367
780,546.0,0.271332985,49994
790,546.0,0.274984117,50628
800,546.0,0.278375823,51251
810,550.0,0.281673196,51890
820,555.0,0.284897253,52527
830,556.0,0.288301323,53150
840,554.0,0.291155208,53787
850,552.0,0.293952334,54405
860,553.0,0.29714657,55019
870,550.0,0.299791383,55651
880,548.0,0.303582879,56280
890,554.0,0.306440526,56912
900,556.0,0.311057667,57533
910,554.0,0.31586162,58158
920,554.0,0.319459431,58794
930,556.0,0.322815641,59427
940,552.0,0.326516656,60067
950,552.0,0.329620658,60694
960,556.0,0.334433589,61328
970,558.0,0.338539295,61949
980,558.0,0.341693729,62573
990,560.0,0.344746883,63209
1000,562.0,0.348268029,63836
1010,556.0,0.354900652,64462
1020,556.0,0.358747803,65076
1030,560.0,0.362527602,65711
1040,554.0,0.3662669,66335
1050,552.0,0.370501838,66958
1060,554.0,0.373508552,67594
1070,550.0,0.376853952,68231
1080,558.0,0.379501365,68857
1090,552.0,0.383073428,69498
1100,548.0,0.385742117,70132
1110,554.0,0.388659702,70771
1120,544.0,0.391785633,71404
1130,544.0,0.395211522,72035
1140,548.0,0.39847032,72677
1150,546.0,0.401450073,73301
1160,544.0,0.404837382,73929
1170,544.0,0.407670949,74565
1180,538.0,0.411021045,75193
1190,540.0,0.413875277,75824
1200,540.0,0.417267959,76452
1210,544.0,0.419930791,77081
1220,544.0,0.42314292,77714
1230,538.0,0.426989647,78348
1240,540.0,0.430191238,78979
1250,542.0,0.433777204,79608
1260,544.0,0.437315403,80243
1270,548.0,0.440766554,80866
1280,550.0,0.443813243,81480
1290,546.0,0.447014158,82118
1300,542.0,0.449720704,82761
1310,542.0,0.453148604,83383
1320,542.0,0.455982226,84007
1330,542.0,0.460094873,84646
1340,540.0,0.462774184,85268
1350,542.0,0.46573008,85909
1360,542.0,0.468525101,86541
1370,542.0,0.471233203,87164
1380,544.0,0.474590358,87798
1390,542.0,0.477192165,88421
1400,544.0,0.480134289,89060
1410,540.0,0.482968687,89678
1420,544.0,0.486080711,90304
1430,544.0,0.488781332,90938
1440,544.0,0.495058418,91571
1450,540.0,0.497976821,92197
1460,536.0,0.500903758,92829
1470,540.0,0.503598392,93472
1480,540.0,0.506224799,94097
1490,538.0,0.509382858,94720
1500,538.0,0.512061206,95358
1510,538.0,0.514981751,95997
1520,544.0,0.517731633,96631
1530,542.0,0.52065457,97264
1540,546.0,0.523893633,97895
1550,550.0,0.527494381,98529
1560,546.0,0.530370977,99167
1570,548.0,0.533149156,99810
1580,548.0,0.536143907,100432
1590,546.0,0.538853075,101071
1600,550.0,0.541501133,101696
1610,546.0,0.544639162,102342
1620,550.0,0.547267565,102973
1630,552.0,0.550204144,103608
1640,554.0,0.552997711,104235
1650,546.0,0.555999353,104862
1660,548.0,0.559034286,105475
1670,544.0,0.562204304,106103
1680,542.0,0.565738865,106741
1690,540.0,0.568604629,107380
1700,542.0,0.571610024,108011
1710,544.0,0.574419253,108650
1720,542.0,0.577488229,109285
1730,538.0,0.580194968,109921
1740,536.0,0.58283492,110554
1750,542.0,0.585798505,111196
1760,544.0,0.588754305,111818
1770,544.0,0.592596479,112465
1780,542.0,0.596289877,113092
1790,546.0,0.599364903,113726
1800,550.0,0.602191519,114357
1810,542.0,0.605178853,114988
1820,542.0,0.607918454,115608
1830,544.0,0.611000746,116229
1840,546.0,0.613993218,116874
1850,546.0,0.616673611,117498
1860,542.0,0.61972065,118127
1870,548.0,0.622651859,118756
1880,544.0,0.628228574,119385
1890,542.0,0.63094741,120011
1900,546.0,0.634157509,120637
1910,538.0,0.636991229,121265
1920,542.0,0.639651704,121893
1930,546.0,0.64258412,122527
1940,544.0,0.645498309,123156
1950,546.0,0.648550936,123776
1960,546.0,0.651225372,124416
1970,550.0,0.653960382,125046
1980,552.0,0.656756509,125678
1990,546.0,0.659792831,126289
2000,548.0,0.663177152,126927
2010,548.0,0.66586271,127550
2020,548.0,0.668871406,128173
2030,550.0,0.671616311,128809
2040,548.0,0.674438455,129442
2050,548.0,0.677748408,130076
2060,556.0,0.680611099,130700
2070,556.0,0.683436568,131325
2080,550.0,0.686089367,131952
2090,558.0,0.688853881,132577
2100,554.0,0.693449239,133198
2110,562.0,0.698855479,133830
2120,554.0,0.701794327,134469
2130,554.0,0.704983741,135108
2140,552.0,0.707675195,135723
2150,556.0,0.710280902,136345
2160,554.0,0.71353496,136970
2170,554.0,0.716479021,137602
2180,558.0,0.719228378,138230
2190,558.0,0.72197715,138858
2200,562.0,0.724585805,139483
2210,552.0,0.728636037,140102
2220,556.0,0.731733583,140739
2230,564.0,0.734718029,141365
2240,555.0,0.737516748,142001
2250,559.0,0.740910649,142633
2260,559.0,0.744214431,143269
2270,558.0,0.74694084,143907
2280,559.0,0.75014475,144533
2290,561.0,0.752743609,145170
2300,563.0,0.755640528,145797
2310,561.0,0.761516317,146431
2320,553.0,0.764666849,147055
2330,557.0,0.767338439,147680
2340,555.0,0.770862228,148309
2350,553.0,0.773663511,148945
2360,563.0,0.777089978,149571
2370,555.0,0.779792959,150206
2380,555.0,0.782998964,150825
2390,557.0,0.786060761,151443
2400,559.0,0.788777903,152076
2410,557.0,0.792385831,152704
2420,563.0,0.795693693,153326
2430,565.0,0.799345544,153947
2440,567.0,0.802028453,154567
2450,567.0,0.805677498,155198
2460,567.0,0.808599207,155830
2470,565.0,0.812042333,156449
2480,567.0,0.814720619,157084
2490,569.0,0.818133764,157701
2500,567.0,0.821057057,158320
2510,569.0,0.823736705,158945
2520,571.0,0.828180431,159581
2530,569.0,0.830909566,160216
2540,575.0,0.834294869,160848
2550,569.0,0.837323074,161473
2560,571.0,0.840755977,162095
2570,571.0,0.84334533,162720
2580,567.0,0.846406888,163341
2590,567.0,0.849141106,163985
2600,561.0,0.851726715,164619
2610,565.0,0.854975272,165248
2620,569.0,0.857768351,165895
2630,567.0,0.861878045,166526
2640,565.0,0.86451601,167154
2650,567.0,0.867835138,167785
2660,569.0,0.870698158,168408
2670,570.0,0.873368869,169035
2680,567.0,0.876510142,169659
2690,567.0,0.879520455,170282
2700,571.0,0.883052568,170919
2710,573.0,0.885883575,171556
2720,575.0,0.889411835,172184
2730,569.0,0.892172882,172819
2740,569.0,0.898274922,173445
2750,575.0,0.901259126,174088
2760,571.0,0.904615137,174731
2770,569.0,0.907270822,175366
2780,571.0,0.911060616,176000
2790,569.0,0.913971501,176620
2800,571.0,0.917827912,177241
2810,573.0,0.920490051,177858
2820,571.0,0.923713088,178480
2830,569.0,0.926890354,179106
2840,571.0,0.930632612,179738
2850,573.0,0.933577297,180366
2860,573.0,0.936640419,180988
2870,563.0,0.940459314,181611
2880,563.0,0.943218857,182249
2890,567.0,0.94609378,182893
2900,569.0,0.948720152,183530
2910,569.0,0.952009491,184155
