iterations,fitness,time,fevals
0,566.0,13.699651299,1000
10,573.0,26.937111328,2100
20,595.0,39.532849476,3200
30,625.0,51.568531906,4300
40,657.0,63.482147801,5400
50,703.0,74.754415967,6500
60,713.0,85.535621239,7600
70,731.0,97.092693819,8700
80,745.0,108.0843817,9800
90,751.0,118.443968158,10900
100,763.0,128.58473009,12000
110,763.0,138.627032348,13100
120,767.0,148.879651166,14200
130,759.0,158.634702183,15300
140,765.0,168.354197192,16400
150,767.0,178.802422137,17500
160,771.0,189.331103385,18600
170,769.0,199.29445936,19700
180,769.0,209.071739898,20800
190,767.0,219.025288033,21900
200,769.0,231.106467621,23000
210,773.0,241.232077327,24100
220,779.0,251.305475438,25200
230,771.0,261.282389607,26300
240,775.0,271.419543826,27400
250,773.0,281.121268699,28500
260,773.0,290.719961953,29600
270,773.0,300.397917365,30700
280,777.0,310.215807887,31800
290,773.0,319.96815784,32900
300,769.0,329.758664243,34000
310,775.0,339.479613437,35100
320,775.0,349.584647664,36200
330,773.0,359.551551402,37300
340,775.0,369.387538936,38400
350,773.0,379.08613493,39500
360,771.0,389.380107113,40600
370,776.0,399.25727527,41700
380,781.0,408.958986155,42800
390,777.0,418.777742267,43900
400,773.0,428.783427387,45000
410,769.0,438.678295944,46100
420,769.0,449.386679075,47200
430,775.0,459.73548705,48300
440,771.0,469.484099427,49400
450,779.0,479.205359154,50500
460,775.0,488.870135737,51600
470,775.0,498.703864437,52700
480,781.0,508.660051578,53800
490,777.0,518.291703774,54900
500,783.0,529.31428015,56000
510,783.0,539.260626794,57100
520,783.0,549.008385788,58200
530,783.0,558.758698633,59300
540,783.0,568.51010174,60400
550,789.0,578.30493498,61500
560,781.0,588.072321926,62600
570,779.0,597.73355206,63700
580,784.0,607.538602133,64800
590,783.0,617.289966776,65900
600,783.0,627.239171915,67000
610,781.0,636.948107388,68100
620,787.0,645.75250245,69200
630,785.0,654.657503603,70300
640,791.0,664.626653004,71400
650,781.0,674.931633367,72500
660,783.0,684.181465625,73600
670,785.0,693.446850134,74700
680,781.0,703.123518415,75800
690,785.0,712.315822137,76900
700,793.0,723.825422507,78000
710,783.0,733.742478117,79100
720,787.0,744.096443421,80200
730,789.0,755.799046362,81300
740,785.0,765.847893691,82400
750,787.0,775.557285455,83500
760,787.0,785.297461418,84600
770,787.0,794.943632046,85700
780,781.0,806.026525616,86800
790,785.0,816.081313432,87900
800,789.0,825.675407541,89000
810,783.0,835.461668433,90100
820,791.0,845.110483291,91200
830,785.0,854.782501875,92300
840,787.0,864.606959309,93400
850,789.0,874.167050714,94500
860,783.0,884.725396836,95600
870,793.0,894.488897055,96700
880,787.0,904.053407345,97800
890,793.0,913.95049631,98900
900,785.0,923.685450748,100000
910,797.0,933.265063935,101100
920,787.0,942.926094295,102200
930,785.0,952.583739636,103300
940,789.0,963.125103028,104400
950,795.0,972.924096306,105500
960,791.0,983.217315507,106600
970,791.0,994.4357128,107700
980,791.0,1004.07697499,108800
990,794.0,1014.24778949,109900
1000,793.0,1025.20192383,111000
1010,793.0,1035.7120718,112100
1020,793.0,1047.99795137,113200
1030,789.0,1058.03871641,114300
1040,791.0,1068.10959139,115400
1050,791.0,1078.49644807,116500
1060,797.0,1088.23245849,117600
1070,791.0,1097.91104275,118700
1080,799.0,1107.76089998,119800
1090,789.0,1117.48722793,120900
1100,801.0,1127.13532754,122000
1110,795.0,1137.68285565,123100
