iterations,fitness,time,fevals
0,531.0,0.007554944,800
10,540.0,0.01447572,1507
20,534.0,0.021092279,2201
30,542.0,0.026218472,2903
40,552.0,0.03249577,3604
50,553.0,0.038265453,4300
60,550.0,0.042561489,4993
70,560.0,0.04816795,5689
80,556.0,0.053292842,6384
90,566.0,0.058838529,7079
100,560.0,0.064186559,7787
110,550.0,0.069404771,8475
120,554.0,0.074467799,9181
130,564.0,0.080290628,9892
140,560.0,0.085669337,10599
150,560.0,0.093329944,11309
160,570.0,0.098570565,12001
170,566.0,0.103598295,12700
180,564.0,0.107155947,13377
190,560.0,0.112029164,14057
200,562.0,0.116331741,14752
210,564.0,0.121306232,15423
220,572.0,0.126194631,16116
230,568.0,0.131494046,16824
240,563.0,0.136598685,17527
250,567.0,0.139798494,18229
260,568.0,0.143251497,18919
270,565.0,0.146910057,19629
280,565.0,0.15027244,20343
290,569.0,0.153448199,21030
300,568.0,0.156543318,21724
310,565.0,0.159791965,22414
320,562.0,0.162890373,23096
330,574.0,0.167644619,23813
340,570.0,0.171029355,24513
350,566.0,0.17425718,25212
360,570.0,0.177742333,25924
370,566.0,0.181289595,26608
380,568.0,0.184580043,27298
390,570.0,0.188126334,27988
400,564.0,0.191305158,28678
410,566.0,0.194475243,29383
420,570.0,0.197792932,30069
430,566.0,0.202655789,30779
440,562.0,0.205886842,31482
450,564.0,0.209125619,32181
460,558.0,0.21211686,32880
470,556.0,0.215536854,33578
480,562.0,0.218628646,34269
490,558.0,0.221988949,34968
500,560.0,0.225300038,35664
510,554.0,0.229275134,36358
520,556.0,0.233123289,37059
530,558.0,0.237170891,37761
540,558.0,0.240303802,38462
550,560.0,0.243547854,39154
560,558.0,0.246785153,39851
570,556.0,0.249943263,40547
580,560.0,0.255041653,41231
590,568.0,0.258431741,41941
600,564.0,0.261861321,42633
610,560.0,0.264930772,43332
620,559.0,0.268512432,44024
630,565.0,0.271693292,44724
640,564.0,0.275234409,45417
650,565.0,0.278657559,46110
660,565.0,0.281644083,46799
670,564.0,0.28505156,47510
680,565.0,0.287956585,48193
690,561.0,0.29084127,48891
700,560.0,0.293771291,49599
710,569.0,0.296806793,50310
720,566.0,0.300114747,50992
730,570.0,0.303771927,51694
740,566.0,0.306709809,52384
750,568.0,0.310224387,53080
760,572.0,0.313217474,53788
770,568.0,0.316131399,54486
780,568.0,0.319645015,55181
790,570.0,0.322528692,55867
800,568.0,0.325447812,56562
810,572.0,0.328325719,57260
820,568.0,0.331739058,57966
830,572.0,0.335566212,58651
840,572.0,0.338691904,59363
850,568.0,0.341904545,60049
860,572.0,0.344964468,60763
870,572.0,0.348310787,61460
880,572.0,0.351218073,62156
890,572.0,0.354205281,62862
900,568.0,0.357176286,63553
910,572.0,0.360233235,64247
920,569.0,0.363485011,64937
930,574.0,0.367547991,65636
940,576.0,0.37088665,66340
950,576.0,0.374371805,67033
960,576.0,0.377747693,67738
970,574.0,0.380869119,68439
980,572.0,0.383995255,69116
990,578.0,0.387316213,69817
1000,576.0,0.390670919,70509
1010,576.0,0.39602586,71199
1020,570.0,0.400641736,71902
1030,574.0,0.40545488,72605
1040,574.0,0.409187006,73303
1050,574.0,0.412460007,74000
1060,572.0,0.415834571,74682
1070,576.0,0.419000832,75378
1080,580.0,0.422340454,76071
1090,574.0,0.425732722,76757
1100,578.0,0.429083654,77460
1110,578.0,0.432856344,78161
1120,582.0,0.437058386,78852
1130,588.0,0.440423162,79557
1140,580.0,0.444071984,80271
1150,578.0,0.44728089,80986
1160,578.0,0.451118988,81686
1170,580.0,0.454557297,82383
1180,578.0,0.457746717,83079
1190,578.0,0.460723035,83784
1200,576.0,0.464204405,84479
1210,586.0,0.468797024,85172
1220,578.0,0.47205349,85876
1230,576.0,0.475377881,86580
1240,580.0,0.478835952,87295
1250,582.0,0.48213569,87996
1260,580.0,0.485427943,88697
1270,580.0,0.488595261,89401
1280,580.0,0.491986396,90094
1290,582.0,0.495381852,90792
1300,584.0,0.498334007,91485
1310,586.0,0.502637477,92182
1320,580.0,0.506155827,92888
1330,584.0,0.509542337,93577
1340,582.0,0.512905582,94262
1350,584.0,0.51652292,94968
1360,586.0,0.519903258,95657
1370,592.0,0.523425146,96366
1380,586.0,0.526919602,97082
1390,590.0,0.538903611,97770
1400,590.0,0.542472306,98467
1410,594.0,0.545804263,99175
1420,586.0,0.549227672,99874
1430,586.0,0.552307042,100578
1440,590.0,0.557541591,101272
1450,588.0,0.56108542,101954
1460,590.0,0.564204246,102633
1470,588.0,0.567051535,103323
1480,586.0,0.570403001,104020
1490,590.0,0.57433322,104712
1500,588.0,0.577597498,105403
1510,590.0,0.580859896,106094
1520,588.0,0.584230384,106809
1530,586.0,0.587685633,107510
1540,586.0,0.591217481,108207
1550,584.0,0.594464466,108895
1560,586.0,0.597424247,109600
1570,586.0,0.600344222,110305
1580,584.0,0.604371834,111000
1590,580.0,0.608367044,111723
1600,578.0,0.611735611,112419
1610,578.0,0.615021497,113120
1620,576.0,0.619264016,113821
1630,576.0,0.622418787,114511
1640,574.0,0.62570719,115219
1650,572.0,0.628734392,115920
1660,576.0,0.63157893,116597
1670,574.0,0.634469902,117299
1680,576.0,0.639159009,117998
1690,578.0,0.642332078,118706
1700,582.0,0.645462101,119404
1710,580.0,0.648701142,120101
1720,578.0,0.652474196,120814
1730,578.0,0.655502715,121526
1740,572.0,0.658526842,122235
1750,578.0,0.661506499,122941
1760,574.0,0.664368835,123630
1770,570.0,0.667447432,124337
1780,570.0,0.670778215,125046
1790,572.0,0.674362924,125744
1800,568.0,0.677258102,126444
1810,566.0,0.680371226,127147
1820,564.0,0.683237738,127850
1830,567.0,0.686278379,128548
1840,566.0,0.689472817,129255
1850,570.0,0.692310375,129940
1860,574.0,0.695355898,130636
1870,572.0,0.701003463,131334
1880,572.0,0.704968689,132028
1890,570.0,0.708042997,132733
1900,570.0,0.710917657,133427
1910,570.0,0.713979946,134111
1920,570.0,0.716790787,134805
1930,566.0,0.71968546,135500
1940,564.0,0.722889373,136200
1950,562.0,0.725742401,136899
1960,564.0,0.728636507,137593
1970,564.0,0.731734524,138299
1980,564.0,0.735328527,139001
1990,564.0,0.739604583,139704
2000,566.0,0.74301848,140394
2010,572.0,0.746349051,141093
2020,574.0,0.750062179,141804
2030,568.0,0.753416156,142506
2040,566.0,0.757117631,143211
2050,572.0,0.760390707,143911
2060,564.0,0.76371973,144620
2070,569.0,0.769531034,145312
2080,572.0,0.778178285,146015
2090,570.0,0.784980145,146704
2100,573.0,0.793864879,147371
2110,575.0,0.79752565,148063
2120,574.0,0.80162259,148766
2130,577.0,0.807310899,149476
2140,575.0,0.810422286,150166
2150,577.0,0.81409862,150869
2160,577.0,0.825965799,151562
2170,577.0,0.829060536,152262
2180,573.0,0.833029601,152946
2190,579.0,0.837643795,153647
2200,579.0,0.843090243,154341
2210,581.0,0.84692943,155038
2220,575.0,0.851330994,155732
2230,577.0,0.854772645,156413
2240,575.0,0.858910602,157111
2250,575.0,0.862560826,157796
2260,575.0,0.866562196,158490
2270,581.0,0.871164548,159183
2280,585.0,0.876875669,159876
2290,579.0,0.887546289,160572
2300,579.0,0.892320786,161260
2310,585.0,0.898088802,161960
2320,581.0,0.912249179,162651
2330,581.0,0.916992857,163344
2340,581.0,0.922048926,164036
2350,581.0,0.926524416,164719
2360,585.0,0.930594405,165414
2370,583.0,0.9361434,166107
2380,587.0,0.940185412,166791
2390,583.0,0.944009399,167499
2400,583.0,0.94736739,168204
2410,585.0,0.951676339,168918
2420,583.0,0.954893799,169600
2430,585.0,0.957792801,170294
2440,585.0,0.961086662,171001
2450,587.0,0.964545406,171718
2460,583.0,0.968351793,172395
2470,589.0,0.9715019,173107
2480,579.0,0.975326978,173792
2490,579.0,0.978354954,174496
2500,577.0,0.981339257,175187
2510,581.0,0.984325171,175890
2520,579.0,0.98844761,176594
2530,583.0,0.991800669,177299
2540,581.0,0.995003924,177999
2550,584.0,0.997973956,178699
2560,585.0,1.002002259,179394
2570,584.0,1.005007675,180089
2580,586.0,1.008371205,180804
2590,582.0,1.011319447,181512
2600,592.0,1.014860754,182208
2610,588.0,1.018131106,182904
2620,578.0,1.021696531,183610
2630,582.0,1.02503931,184312
2640,582.0,1.028610303,185012
2650,580.0,1.032595525,185716
2660,580.0,1.037064065,186422
2670,582.0,1.040599847,187124
2680,588.0,1.04410442,187815
2690,586.0,1.047049113,188508
2700,584.0,1.050110743,189210
2710,591.0,1.053049511,189897
2720,588.0,1.055925347,190594
2730,582.0,1.059256796,191296
2740,580.0,1.064426353,191998
2750,586.0,1.068381313,192686
2760,582.0,1.072108101,193382
2770,582.0,1.075731436,194074
2780,578.0,1.079254239,194758
2790,578.0,1.082859945,195460
2800,580.0,1.086206743,196162
2810,574.0,1.089365425,196843
2820,578.0,1.092686005,197532
2830,576.0,1.096005259,198225
2840,574.0,1.099476133,198916
2850,582.0,1.103867924,199596
2860,574.0,1.1071374,200294
2870,578.0,1.110064233,200984
2880,576.0,1.113004103,201684
2890,572.0,1.116915968,202394
2900,578.0,1.119923816,203087
2910,578.0,1.123634645,203786
2920,576.0,1.126462478,204475
2930,580.0,1.130886321,205165
2940,578.0,1.135403573,205853
2950,578.0,1.138739552,206528
2960,578.0,1.142403169,207219
2970,572.0,1.146158845,207918
2980,574.0,1.149585935,208621
2990,574.0,1.152922475,209314
3000,578.0,1.156081151,210007
