iterations,fitness,time,fevals
0,22.0,0.000789575999999,469
10,26.0,0.001473223,833
20,29.0,0.002091176,1202
30,29.0,0.002656536,1554
40,30.0,0.003195035,1922
50,30.0,0.003737959,2291
60,31.0,0.004262093,2655
70,30.0,0.004798773,3027
80,31.0,0.005414433,3393
90,31.0,0.005906661,3759
100,31.0,0.006406056,4133
110,31.0,0.007015364,4498
120,31.0,0.007528836,4866
130,31.0,0.00802093,5235
140,31.0,0.00851397,5595
150,31.0,0.009014604,5959
160,31.0,0.00949991900001,6333
170,31.0,0.00999435000001,6702
180,31.0,0.010488799,7068
190,31.0,0.011063071,7438
200,33.0,0.011787609,7808
210,31.0,0.012456356,8184
220,32.0,0.013399623,8548
230,31.0,0.013909898,8908
240,31.0,0.014449051,9280
250,32.0,0.014938992,9640
260,31.0,0.015442784,10011
270,32.0,0.015943598,10377
280,31.0,0.016444844,10746
290,31.0,0.01693931,11104
300,32.0,0.017444082,11474
310,32.0,0.017945107,11840
320,32.0,0.018442628,12203
330,32.0,0.018963089,12557
340,32.0,0.019478126,12926
350,32.0,0.019996895,13300
360,36.0,0.020512519,13676
370,35.0,0.021044413,14047
380,36.0,0.021586343,14414
390,37.0,0.022096881,14779
400,37.0,0.022600966,15149
410,37.0,0.02309187,15516
420,38.0,0.023629596,15877
430,39.0,0.024468523,16240
440,39.0,0.025046876,16607
450,40.0,0.025551303,16963
460,40.0,0.026051605,17330
470,39.0,0.026551373,17705
480,40.0,0.027041948,18070
490,40.0,0.027530671,18438
500,41.0,0.028045222,18806
510,41.0,0.028594433,19172
520,40.0,0.029122732,19542
530,40.0,0.02963253,19905
540,41.0,0.030125974,20272
550,41.0,0.030621063,20633
560,41.0,0.031110791,21007
570,41.0,0.031604841,21376
580,41.0,0.032103526,21745
590,41.0,0.032597736,22117
600,42.0,0.033081183,22478
610,42.0,0.03356203,22847
620,42.0,0.034044754,23216
630,42.0,0.034530908,23584
640,42.0,0.035089154,23951
650,42.0,0.035703452,24329
660,42.0,0.03624629,24696
670,43.0,0.036793737,25060
680,43.0,0.037318739,25427
690,44.0,0.038163069,25795
700,44.0,0.038663487,26161
710,44.0,0.039154739,26534
720,44.0,0.039648967,26900
730,44.0,0.040214193,27267
740,45.0,0.040747049,27638
750,44.0,0.041260375,28006
760,44.0,0.041892945,28379
770,44.0,0.042386276,28748
780,44.0,0.042874345,29108
790,44.0,0.04336502,29476
800,44.0,0.043846674,29843
810,44.0,0.044323651,30213
820,44.0,0.044816747,30583
830,44.0,0.045378575,30948
840,45.0,0.04601859,31300
850,45.0,0.046730289,31664
860,45.0,0.047249474,32019
870,44.0,0.047744346,32381
880,44.0,0.04824419,32750
890,44.0,0.048743127,33113
900,44.0,0.049246396,33481
910,45.0,0.049756319,33848
920,45.0,0.050267011,34212
930,45.0,0.050756472,34577
940,45.0,0.051248211,34943
950,45.0,0.051751362,35309
960,45.0,0.052247597,35675
970,45.0,0.052751174,36039
980,45.0,0.053243106,36410
990,45.0,0.053739495,36787
1000,45.0,0.054228884,37145
1010,46.0,0.054724948,37510
1020,46.0,0.05522545,37878
1030,46.0,0.055793988,38254
1040,45.0,0.056256672,38621
1050,46.0,0.0567128,38993
1060,46.0,0.057170029,39360
1070,45.0,0.057635354,39723
1080,46.0,0.058115323,40096
1090,46.0,0.058583819,40460
1100,45.0,0.059071813,40826
1110,45.0,0.059546843,41190
1120,45.0,0.0601262,41548
1130,46.0,0.060659803,41917
1140,46.0,0.061165919,42285
1150,47.0,0.061672553,42653
1160,46.0,0.062489912,43019
1170,46.0,0.062997221,43393
1180,46.0,0.06361318,43766
1190,46.0,0.064136569,44136
1200,47.0,0.064642316,44503
1210,46.0,0.065152641,44871
1220,46.0,0.065656846,45236
1230,46.0,0.066173512,45599
1240,46.0,0.06670205,45966
1250,46.0,0.067665739,46327
1260,46.0,0.068213698,46695
1270,46.0,0.06873387,47065
1280,45.0,0.069240463,47421
1290,46.0,0.069740657,47792
1300,46.0,0.070256635,48153
1310,46.0,0.070801065,48526
1320,47.0,0.071315027,48899
1330,48.0,0.07184149,49266
1340,47.0,0.072356091,49630
1350,47.0,0.072875553,50000
1360,48.0,0.073392774,50358
1370,47.0,0.073903126,50720
1380,48.0,0.074421371,51088
1390,48.0,0.074937282,51449
1400,48.0,0.075460898,51813
1410,48.0,0.075979403,52181
1420,48.0,0.07649426,52551
1430,47.0,0.077015459,52919
1440,47.0,0.077619057,53291
1450,47.0,0.078125863,53654
1460,47.0,0.078636185,54019
1470,47.0,0.079153123,54383
1480,47.0,0.079665556,54755
1490,48.0,0.080178488,55114
1500,47.0,0.080709105,55483
1510,48.0,0.081206197,55860
1520,47.0,0.081707243,56226
1530,47.0,0.082215571,56589
1540,47.0,0.082730162,56955
1550,47.0,0.083251615,57322
1560,47.0,0.083770474,57694
1570,48.0,0.084274657,58061
1580,47.0,0.084999774,58427
1590,47.0,0.085516442,58790
1600,47.0,0.08618527,59159
1610,47.0,0.087087305,59524
1620,48.0,0.087624854,59895
1630,48.0,0.088147197,60254
1640,47.0,0.088658311,60618
1650,48.0,0.08924867,60987
1660,47.0,0.090098329,61359
1670,48.0,0.090621896,61727
1680,48.0,0.091115485,62095
1690,48.0,0.091612374,62460
1700,48.0,0.092145376,62818
1710,48.0,0.092666054,63182
1720,49.0,0.093176879,63553
1730,48.0,0.093687833,63929
1740,48.0,0.094193169,64289
1750,48.0,0.094673859,64663
1760,48.0,0.095181438,65029
1770,48.0,0.095679072,65387
1780,48.0,0.096184759,65754
1790,48.0,0.096699341,66128
1800,49.0,0.097207748,66496
1810,49.0,0.09770827,66855
1820,49.0,0.098208707,67218
1830,49.0,0.098817933,67591
1840,49.0,0.099361869,67959
1850,49.0,0.099847739,68321
1860,49.0,0.100337576,68690
1870,48.0,0.100819405,69060
1880,48.0,0.101325115,69425
1890,48.0,0.101853797,69787
1900,48.0,0.10235636,70153
1910,48.0,0.102856392,70516
1920,48.0,0.103363432,70884
1930,49.0,0.103874264,71248
1940,49.0,0.104369598,71617
1950,48.0,0.104869412,71980
1960,48.0,0.105371723,72345
1970,49.0,0.105886477,72703
1980,48.0,0.106406787,73065
1990,48.0,0.106933249,73431
2000,48.0,0.107447126,73799
2010,47.0,0.107957826,74169
2020,48.0,0.10846749,74535
2030,47.0,0.108987549,74899
2040,48.0,0.109614349,75262
2050,48.0,0.110165386,75627
2060,48.0,0.1107157,75986
2070,48.0,0.111253292,76352
2080,49.0,0.112010619,76720
2090,48.0,0.112508476,77079
2100,48.0,0.113008468,77442
2110,48.0,0.113613162,77812
2120,48.0,0.114131492,78178
2130,48.0,0.11463908,78540
2140,49.0,0.115152068,78911
2150,50.0,0.115663252,79273
2160,49.0,0.11617291,79640
2170,49.0,0.116672482,80007
2180,49.0,0.117182006,80371
2190,49.0,0.117684643,80739
2200,49.0,0.118193129,81107
2210,50.0,0.118709808,81470
2220,50.0,0.119247511,81838
2230,51.0,0.119750488,82200
2240,51.0,0.120260024,82575
2250,51.0,0.120762479,82950
2260,54.0,0.121298051,83320
2270,51.0,0.121801285,83685
2280,52.0,0.122325767,84047
2290,52.0,0.123306519,84414
2300,52.0,0.123802127,84772
2310,51.0,0.124337342,85144
2320,54.0,0.124872338,85505
2330,53.0,0.125387861,85866
2340,54.0,0.125907853,86240
2350,51.0,0.126425374,86606
2360,51.0,0.126942832,86966
2370,53.0,0.127446648,87329
2380,54.0,0.127993468,87695
