iterations,fitness,time,fevals
0,15.0,0.000116569,11
10,15.0,0.000235315,21
20,15.0,0.000368535,31
30,15.0,0.000483604,41
40,15.0,0.00060365,51
50,15.0,0.000721302,61
60,16.0,0.000816066,71
70,16.0,0.000921828,81
80,16.0,0.001034931,91
90,17.0,0.001125287,101
100,17.0,0.001228618,111
110,17.0,0.001330632,121
120,17.0,0.001443655,131
130,17.0,0.001542393,141
140,17.0,0.001652089,151
150,18.0,0.001762013,161
160,18.0,0.001863464,171
170,18.0,0.001962469,181
180,18.0,0.002068111,191
190,18.0,0.002176157,201
200,18.0,0.002296038,211
210,18.0,0.002405663,221
220,18.0,0.002538335,231
230,18.0,0.002664512,241
240,18.0,0.002780063,251
250,18.0,0.002895418,261
260,18.0,0.003013371,271
270,18.0,0.003128533,281
280,18.0,0.003237337,291
290,18.0,0.003345475,301
300,18.0,0.003457234,311
310,18.0,0.00357578,321
320,18.0,0.003689736,331
330,18.0,0.003806245,341
340,18.0,0.003899903,351
350,18.0,0.004000156,361
360,18.0,0.004242817,371
370,18.0,0.004393429,381
380,18.0,0.004740902,391
390,18.0,0.004898399,401
400,18.0,0.005023801,411
410,18.0,0.005145961,421
420,19.0,0.005254904,431
430,19.0,0.00536127,441
440,20.0,0.005468922,451
450,20.0,0.005585466,461
460,20.0,0.005758443,471
470,21.0,0.005883186,481
480,21.0,0.006002543,491
490,21.0,0.006128563,501
500,21.0,0.006376321,511
510,21.0,0.006488913,521
520,21.0,0.006594328,531
530,22.0,0.006709913,541
540,29.0,0.00681936,551
550,31.0,0.006912538,561
560,31.0,0.007019572,571
570,32.0,0.007127481,581
580,33.0,0.007233959,591
590,33.0,0.00732532,601
600,33.0,0.007439313,611
610,34.0,0.00752913,621
620,35.0,0.007635153,631
630,35.0,0.007723198,641
640,35.0,0.007835807,651
650,35.0,0.007927611,661
660,35.0,0.008030798,671
670,35.0,0.008119901,681
680,36.0,0.008234024,691
690,36.0,0.008341853,701
700,40.0,0.008444584,711
710,40.0,0.008557601,721
720,40.0,0.008665328,731
730,41.0,0.008755948,741
740,41.0,0.008859564,751
750,41.0,0.008950269,761
760,41.0,0.009053906,771
770,41.0,0.00914691,781
780,41.0,0.009256098,791
790,42.0,0.009348753,801
800,42.0,0.009435355,811
810,42.0,0.00953748,821
820,42.0,0.009645134,831
830,42.0,0.009735115,841
840,42.0,0.009840594,851
850,42.0,0.009927049,861
860,42.0,0.01002449,871
870,42.0,0.010114784,881
880,42.0,0.010220601,891
890,42.0,0.010307236,901
900,42.0,0.010422412,911
910,42.0,0.010531583,921
920,42.0,0.010640683,931
930,42.0,0.010742389,941
940,42.0,0.010863467,951
950,42.0,0.010968214,961
960,42.0,0.011071248,971
970,42.0,0.011168817,981
980,42.0,0.011272897,991
990,42.0,0.01136944,1001
1000,42.0,0.011467643,1011
