iterations,fitness,time,fevals
0,15.0,2.2688e-05,11
10,15.0,9.5993e-05,21
20,15.0,0.000117553,31
30,15.0,0.000151425,41
40,15.0,0.000172547,51
50,15.0,0.000204599,61
60,15.0,0.000228458,71
70,16.0,0.000261977000001,81
80,16.0,0.000281483000001,91
90,16.0,0.000317731,101
100,16.0,0.000338613000001,111
110,16.0,0.000356612,121
120,16.0,0.000373636,131
130,16.0,0.000442845,141
140,16.0,0.000471584,151
150,16.0,0.000547113000001,161
160,18.0,0.000562523000001,171
170,20.0,0.000626987000001,181
180,20.0,0.000648306000001,191
190,20.0,0.000668755000001,201
200,20.0,0.000732099000001,211
210,20.0,0.000753936000001,221
220,21.0,0.000785566000001,231
230,21.0,0.000808705000001,241
240,21.0,0.000836289,251
250,21.0,0.000856209000001,261
260,21.0,0.000887492000001,271
270,21.0,0.000910154000001,281
280,21.0,0.000938306000001,291
290,21.0,0.000959974000001,301
300,21.0,0.000990638000001,311
310,22.0,0.001010875,321
320,22.0,0.001042922,331
330,22.0,0.001063686,341
340,22.0,0.001142364,351
350,22.0,0.001187149,361
360,22.0,0.001203021,371
370,22.0,0.001221769,381
380,22.0,0.001244031,391
390,22.0,0.001281322,401
400,22.0,0.001304739,411
410,22.0,0.001350962,421
420,22.0,0.001381323,431
430,22.0,0.001419163,441
440,22.0,0.001450114,451
450,22.0,0.001483688,461
460,22.0,0.001516224,471
470,23.0,0.001581226,481
480,23.0,0.001625072,491
490,23.0,0.001665493,501
500,25.0,0.001699701,511
510,25.0,0.001737077,521
520,25.0,0.001767061,531
530,25.0,0.001840788,541
540,25.0,0.001871395,551
550,25.0,0.001939443,561
560,26.0,0.001981357,571
570,26.0,0.002013264,581
580,26.0,0.002052078,591
590,26.0,0.002082847,601
600,26.0,0.002119463,611
610,26.0,0.002152426,621
620,26.0,0.002191264,631
630,26.0,0.002238449,641
640,26.0,0.002285544,651
650,27.0,0.002402105,661
660,28.0,0.002432376,671
670,28.0,0.002488322,681
680,28.0,0.002518329,691
690,28.0,0.002544555,701
700,29.0,0.002569243,711
710,29.0,0.002601961,721
720,29.0,0.005839482,731
730,29.0,0.005898914,741
740,29.0,0.005950761,751
750,29.0,0.006000621,761
760,29.0,0.006046455,771
770,31.0,0.006092139,781
780,31.0,0.006169571,791
790,31.0,0.006202222,801
800,31.0,0.006229897,811
810,31.0,0.006453805,821
820,31.0,0.006841622,831
830,31.0,0.006936969,841
840,32.0,0.006972757,851
850,32.0,0.007023493,861
860,33.0,0.007076199,871
870,33.0,0.007136011,881
880,33.0,0.007183896,891
890,33.0,0.007237645,901
900,33.0,0.007270593,911
910,33.0,0.007300845,921
920,33.0,0.007332628,931
930,34.0,0.007384669,941
940,34.0,0.00743068,951
950,34.0,0.007504027,961
960,34.0,0.007534512,971
970,34.0,0.007564983,981
980,34.0,0.007595108,991
990,34.0,0.007625832,1001
1000,34.0,0.007655557,1011
1010,34.0,0.007685394,1021
1020,35.0,0.007715321,1031
1030,35.0,0.007745734,1041
1040,35.0,0.007774882,1051
1050,35.0,0.007804517,1061
