iterations,fitness,time,fevals
0,20.0,5.02069999999e-05,11
10,20.0,9.86869999999e-05,21
20,20.0,0.000139535,31
30,20.0,0.000181889,41
40,20.0,0.000225462,51
50,22.0,0.00026821,61
60,22.0,0.000305516,71
70,22.0,0.000343007,81
80,22.0,0.00038274,91
90,23.0,0.00042291,101
100,27.0,0.000470305,111
110,27.0,0.000508667,121
120,27.0,0.000545523,131
130,27.0,0.000583857,141
140,27.0,0.000627004,151
150,27.0,0.000665447,161
160,27.0,0.00072257,171
170,27.0,0.000768281,181
180,27.0,0.00080831,191
190,27.0,0.00085018,201
200,27.0,0.000891615,211
210,27.0,0.000937748,221
220,27.0,0.000993685,231
230,27.0,0.001044709,241
240,27.0,0.001097109,251
250,27.0,0.001151871,261
260,27.0,0.001196769,271
270,27.0,0.001251555,281
280,27.0,0.001298601,291
290,27.0,0.001385201,301
300,27.0,0.001431246,311
310,27.0,0.001483112,321
320,30.0,0.001532539,331
330,30.0,0.001585494,341
340,30.0,0.001632961,351
350,31.0,0.001679937,361
360,31.0,0.001726543,371
370,32.0,0.001775001,381
380,33.0,0.001863985,391
390,33.0,0.001919169,401
400,34.0,0.001969219,411
410,34.0,0.00201615,421
420,34.0,0.002069352,431
430,34.0,0.002117405,441
440,35.0,0.002166134,451
450,35.0,0.00221607,461
460,35.0,0.002268864,471
470,35.0,0.002317963,481
480,35.0,0.002365475,491
490,35.0,0.002416606,501
500,35.0,0.002464072,511
510,35.0,0.00251677,521
520,35.0,0.002561426,531
530,35.0,0.002619494,541
540,35.0,0.002664813,551
550,37.0,0.002713491,561
560,37.0,0.002766043,571
570,38.0,0.002823315,581
580,38.0,0.002868038,591
590,38.0,0.002947945,601
600,38.0,0.003034512,611
610,38.0,0.00308448,621
620,38.0,0.00313294,631
630,40.0,0.003223372,641
640,40.0,0.003263632,651
650,40.0,0.00334976,661
660,40.0,0.003411596,671
670,40.0,0.003490474,681
680,40.0,0.00353079,691
690,40.0,0.00357759,701
700,41.0,0.003614181,711
710,41.0,0.003665517,721
720,41.0,0.003705504,731
730,41.0,0.003752616,741
740,41.0,0.00379569,751
750,41.0,0.003883763,761
760,41.0,0.003974958,771
770,41.0,0.004067705,781
780,41.0,0.004111712,791
790,42.0,0.004154389,801
800,43.0,0.004195594,811
810,44.0,0.004232895,821
820,45.0,0.004272508,831
830,45.0,0.004309663,841
840,45.0,0.004360155,851
850,46.0,0.004443888,861
860,46.0,0.004618795,871
870,46.0,0.004661643,881
880,50.0,0.004706958,891
890,50.0,0.004752709,901
900,50.0,0.004801869,911
910,50.0,0.00484354,921
920,50.0,0.004883735,931
930,50.0,0.004933987,941
940,50.0,0.005107245,951
950,50.0,0.005160096,961
960,50.0,0.005202135,971
970,50.0,0.005242502,981
980,50.0,0.005282031,991
990,50.0,0.005321972,1001
1000,50.0,0.0053607,1011
1010,50.0,0.005400389,1021
1020,50.0,0.0054376,1031
1030,50.0,0.005475094,1041
1040,50.0,0.005510564,1051
1050,50.0,0.005567923,1061
1060,50.0,0.00561205,1071
1070,50.0,0.005649056,1081
1080,50.0,0.00569342,1091
1090,50.0,0.005728968,1101
1100,50.0,0.005767306,1111
1110,50.0,0.005826034,1121
1120,50.0,0.005864058,1131
1130,50.0,0.005900536,1141
1140,50.0,0.005942198,1151
1150,50.0,0.005977748,1161
1160,50.0,0.006014972,1171
1170,50.0,0.006055907,1181
1180,50.0,0.006091832,1191
1190,50.0,0.006127945,1201
1200,50.0,0.006164425,1211
1210,50.0,0.006198946,1221
1220,50.0,0.006236107,1231
1230,50.0,0.006280895,1241
1240,50.0,0.006320275,1251
1250,50.0,0.006357942,1261
1260,50.0,0.006400425,1271
1270,51.0,0.006439455,1281
1280,51.0,0.006482366,1291
1290,57.0,0.006528047,1301
1300,57.0,0.006570656,1311
1310,57.0,0.006617278,1321
1320,57.0,0.0066583,1331
1330,57.0,0.006703715,1341
1340,57.0,0.006743565,1351
1350,58.0,0.006816743,1361
1360,58.0,0.006902178,1371
1370,58.0,0.00693979,1381
1380,58.0,0.006977405,1391
1390,58.0,0.007142146,1401
1400,59.0,0.007196486,1411
1410,59.0,0.007252413,1421
1420,59.0,0.007296111,1431
1430,59.0,0.007339608,1441
1440,59.0,0.007381412,1451
1450,59.0,0.007428263,1461
1460,59.0,0.00747463,1471
1470,60.0,0.007517764,1481
1480,60.0,0.0075606,1491
1490,60.0,0.007602748,1501
1500,60.0,0.007645346,1511
1510,60.0,0.007688424,1521
1520,60.0,0.00773106,1531
1530,65.0,0.007779451,1541
1540,65.0,0.007825556,1551
1550,65.0,0.007885495,1561
1560,65.0,0.007925261,1571
1570,66.0,0.007964075,1581
1580,66.0,0.008001883,1591
1590,67.0,0.008040054,1601
1600,68.0,0.008080011,1611
1610,68.0,0.008124445,1621
1620,68.0,0.008165925,1631
1630,68.0,0.00821149,1641
1640,69.0,0.008317753,1651
1650,69.0,0.008375224,1661
1660,69.0,0.008428419,1671
1670,70.0,0.008496569,1681
1680,70.0,0.008670686,1691
1690,71.0,0.008706502,1701
1700,71.0,0.00874893,1711
1710,71.0,0.008792657,1721
1720,71.0,0.008840586,1731
1730,71.0,0.00887918,1741
1740,71.0,0.008951293,1751
1750,71.0,0.00898752,1761
1760,71.0,0.009062491,1771
1770,71.0,0.009113068,1781
1780,71.0,0.009152132,1791
1790,71.0,0.009190638,1801
1800,71.0,0.009229009,1811
1810,72.0,0.009300371,1821
1820,86.0,0.009342234,1831
1830,86.0,0.009392076,1841
1840,86.0,0.009436914,1851
1850,87.0,0.009477545,1861
1860,88.0,0.009519256,1871
1870,88.0,0.009562067,1881
1880,89.0,0.009606058,1891
