iterations,fitness,time,fevals
0,14.0,9.908e-05,11
10,14.0,0.000179055,21
20,14.0,0.0002782,31
30,16.0,0.00037714,41
40,16.0,0.000472105,51
50,16.0,0.000575767,61
60,16.0,0.000689489,71
70,16.0,0.000808889,81
80,16.0,0.000953278,91
90,16.0,0.001063565,101
100,16.0,0.001190047,111
110,16.0,0.001311608,121
120,18.0,0.001429565,131
130,19.0,0.001560976,141
140,19.0,0.001679579,151
150,20.0,0.001790723,161
160,20.0,0.002052391,171
170,20.0,0.002161826,181
180,20.0,0.002266612,191
190,20.0,0.002387732,201
200,20.0,0.002510168,211
210,20.0,0.002667289,221
220,20.0,0.002963797,231
230,20.0,0.003058172,241
240,21.0,0.003210457,251
250,21.0,0.003328225,261
260,21.0,0.003955801,271
270,21.0,0.004111701,281
280,21.0,0.004220787,291
290,22.0,0.004320539,301
300,24.0,0.004414494,311
310,25.0,0.004486572,321
320,26.0,0.004653386,331
330,26.0,0.004813567,341
340,26.0,0.00495073,351
350,26.0,0.005052132,361
360,26.0,0.00514346,371
370,26.0,0.005604161,381
380,27.0,0.00570407,391
390,28.0,0.005796604,401
400,28.0,0.005911486,411
410,28.0,0.006015952,421
420,28.0,0.006124079,431
430,28.0,0.00623691,441
440,28.0,0.006355888,451
450,28.0,0.006463421,461
460,28.0,0.006557054,471
470,28.0,0.006706404,481
480,28.0,0.006899426,491
490,28.0,0.007001617,501
500,28.0,0.007102176,511
510,28.0,0.007211481,521
520,28.0,0.007328084,531
530,28.0,0.007432814,541
540,28.0,0.007541452,551
550,28.0,0.007653271,561
560,28.0,0.007757908,571
570,28.0,0.007864246,581
580,28.0,0.007976031,591
590,28.0,0.008085892,601
600,29.0,0.008190133,611
610,29.0,0.0082945,621
620,29.0,0.008399619,631
630,29.0,0.008659411,641
640,29.0,0.008748782,651
650,29.0,0.008836499,661
660,29.0,0.008935322,671
670,29.0,0.00903017,681
680,29.0,0.009116809,691
690,29.0,0.00924747,701
700,29.0,0.00951308,711
710,29.0,0.009658078,721
720,29.0,0.010172525,731
730,29.0,0.010688289,741
740,29.0,0.010816626,751
750,29.0,0.010995799,761
760,29.0,0.011085981,771
770,29.0,0.011178446,781
780,29.0,0.011275054,791
790,29.0,0.011371366,801
800,29.0,0.011864194,811
810,29.0,0.012018077,821
820,29.0,0.012107554,831
830,29.0,0.012199011,841
840,29.0,0.01230656,851
850,29.0,0.012414793,861
860,29.0,0.012519648,871
870,30.0,0.012623071,881
880,31.0,0.012724934,891
890,31.0,0.012838216,901
900,31.0,0.01293996,911
910,31.0,0.013046345,921
920,31.0,0.013145339,931
930,31.0,0.013291651,941
940,31.0,0.013830908,951
950,31.0,0.013948483,961
960,31.0,0.014098995,971
970,31.0,0.014193071,981
980,31.0,0.014286407,991
990,31.0,0.014387345,1001
1000,31.0,0.014485162,1011
1010,31.0,0.014579571,1021
1020,31.0,0.014667649,1031
1030,31.0,0.014776554,1041
1040,31.0,0.014947708,1051
1050,31.0,0.015033991,1061
1060,31.0,0.015123109,1071
1070,31.0,0.015218247,1081
1080,31.0,0.015309014,1091
1090,31.0,0.015397937,1101
1100,31.0,0.015486506,1111
1110,31.0,0.015579258,1121
1120,31.0,0.015668848,1131
1130,31.0,0.015758322,1141
1140,31.0,0.015868191,1151
1150,31.0,0.015979442,1161
1160,31.0,0.016088078,1171
1170,31.0,0.019477807,1181
1180,31.0,0.019665984,1191
1190,31.0,0.019783667,1201
1200,31.0,0.019872719,1211
1210,31.0,0.020019435,1221
1220,31.0,0.020542047,1231
1230,31.0,0.023566708,1241
1240,31.0,0.023744531,1251
1250,31.0,0.023857562,1261
1260,31.0,0.023970377,1271
1270,31.0,0.024091959,1281
1280,31.0,0.0241988,1291
1290,31.0,0.024312055,1301
1300,31.0,0.024430433,1311
1310,31.0,0.024539978,1321
1320,31.0,0.024657195,1331
1330,31.0,0.024765558,1341
1340,31.0,0.0248732,1351
1350,31.0,0.025021976,1361
1360,31.0,0.025138463,1371
1370,31.0,0.025652437,1381
1380,31.0,0.02595323,1391
1390,31.0,0.026060895,1401
1400,31.0,0.026581388,1411
1410,31.0,0.026716455,1421
1420,31.0,0.026831161,1431
1430,31.0,0.026951696,1441
1440,31.0,0.027526021,1451
1450,31.0,0.028035677,1461
1460,31.0,0.028500346,1471
1470,31.0,0.028936029,1481
1480,31.0,0.02909262,1491
1490,31.0,0.029616119,1501
1500,31.0,0.030101266,1511
1510,31.0,0.030579724,1521
1520,31.0,0.031039763,1531
1530,31.0,0.03120496,1541
1540,31.0,0.031616952,1551
1550,31.0,0.032030734,1561
1560,31.0,0.032325904,1571
1570,33.0,0.032742665,1581
1580,33.0,0.0332506,1591
1590,33.0,0.033667172,1601
1600,33.0,0.033782883,1611
1610,33.0,0.03421954,1621
1620,33.0,0.034623942,1631
1630,33.0,0.035047306,1641
1640,33.0,0.035146505,1651
1650,33.0,0.035238463,1661
1660,33.0,0.03534116,1671
1670,33.0,0.03545185,1681
1680,33.0,0.03553989,1691
1690,33.0,0.035646683,1701
1700,33.0,0.035750323,1711
1710,33.0,0.035842915,1721
1720,33.0,0.035932338,1731
1730,33.0,0.036088238,1741
1740,33.0,0.036190739,1751
1750,33.0,0.036349256,1761
1760,33.0,0.03939114,1771
1770,33.0,0.03950755,1781
1780,33.0,0.039652229,1791
1790,33.0,0.039803858,1801
1800,33.0,0.039912064,1811
1810,33.0,0.040011958,1821
1820,33.0,0.04010771,1831
1830,34.0,0.040354288,1841
1840,34.0,0.040458187,1851
1850,35.0,0.040562884,1861
1860,35.0,0.040668598,1871
1870,36.0,0.040774928,1881
1880,36.0,0.040885647,1891
1890,36.0,0.040997127,1901
1900,36.0,0.041096895,1911
1910,36.0,0.041187153,1921
1920,36.0,0.04128855,1931
1930,36.0,0.041519406,1941
1940,36.0,0.041629155,1951
1950,36.0,0.041733722,1961
1960,36.0,0.042221896,1971
1970,36.0,0.042532719,1981
1980,36.0,0.042679151,1991
1990,36.0,0.042792511,2001
2000,36.0,0.042894003,2011
2010,36.0,0.042988662,2021
2020,36.0,0.043079143,2031
2030,36.0,0.043165228,2041
2040,36.0,0.043262608,2051
2050,36.0,0.043349076,2061
2060,36.0,0.043440485,2071
2070,36.0,0.043523608,2081
2080,36.0,0.043630941,2091
2090,36.0,0.043732929,2101
2100,36.0,0.043818015,2111
2110,36.0,0.043917912,2121
2120,36.0,0.044022889,2131
2130,36.0,0.044126397,2141
2140,36.0,0.044231428,2151
2150,36.0,0.044333926,2161
2160,37.0,0.044432346,2171
2170,37.0,0.044579257,2181
2180,37.0,0.044692713,2191
2190,38.0,0.044806783,2201
2200,38.0,0.044914696,2211
2210,38.0,0.0450283,2221
2220,38.0,0.045147542,2231
2230,40.0,0.045264303,2241
2240,40.0,0.045379123,2251
2250,40.0,0.04549754,2261
2260,40.0,0.045676806,2271
2270,40.0,0.045856772,2281
2280,40.0,0.045964893,2291
2290,40.0,0.046105949,2301
2300,41.0,0.046258908,2311
2310,42.0,0.046592856,2321
2320,42.0,0.046695093,2331
2330,42.0,0.046787897,2341
2340,42.0,0.046904943,2351
2350,43.0,0.047146484,2361
2360,43.0,0.047241115,2371
2370,43.0,0.047332848,2381
2380,43.0,0.047422104,2391
2390,43.0,0.047525369,2401
2400,43.0,0.047629777,2411
2410,43.0,0.047735156,2421
2420,43.0,0.047948654,2431
2430,43.0,0.048051725,2441
2440,43.0,0.048291558,2451
2450,43.0,0.048393117,2461
2460,43.0,0.048490138,2471
2470,43.0,0.048579811,2481
2480,43.0,0.048680175,2491
2490,43.0,0.048789188,2501
2500,43.0,0.04908513,2511
2510,43.0,0.049187702,2521
2520,43.0,0.049287086,2531
2530,43.0,0.049394406,2541
2540,43.0,0.049634444,2551
2550,43.0,0.049763166,2561
2560,43.0,0.049878851,2571
2570,43.0,0.04996748,2581
2580,43.0,0.050055544,2591
2590,43.0,0.050141013,2601
2600,43.0,0.050232769,2611
2610,43.0,0.050316494,2621
2620,43.0,0.050403064,2631
2630,43.0,0.050490779,2641
2640,43.0,0.050577952,2651
2650,43.0,0.051233857,2661
2660,43.0,0.051338412,2671
2670,44.0,0.051479379,2681
2680,45.0,0.051614051,2691
2690,45.0,0.051729027,2701
2700,45.0,0.051846547,2711
2710,45.0,0.051965265,2721
2720,45.0,0.052126077,2731
2730,45.0,0.052616609,2741
2740,45.0,0.053088554,2751
2750,45.0,0.05357761,2761
2760,45.0,0.05400623,2771
2770,45.0,0.05412841,2781
2780,45.0,0.054309876,2791
2790,45.0,0.054437019,2801
2800,45.0,0.054597401,2811
2810,45.0,0.054722871,2821
2820,45.0,0.054835063,2831
2830,45.0,0.054947582,2841
2840,45.0,0.055043945,2851
2850,45.0,0.055151328,2861
2860,45.0,0.055499191,2871
2870,45.0,0.055766903,2881
2880,45.0,0.055877008,2891
2890,45.0,0.055972861,2901
2900,45.0,0.056077141,2911
2910,45.0,0.056179574,2921
2920,45.0,0.056345718,2931
2930,45.0,0.056472353,2941
2940,45.0,0.056567084,2951
2950,45.0,0.056663668,2961
2960,45.0,0.056780292,2971
2970,45.0,0.056892352,2981
2980,45.0,0.05698805,2991
2990,45.0,0.057081271,3001
3000,45.0,0.05716848,3011
3010,45.0,0.05726469,3021
3020,45.0,0.057383079,3031
3030,45.0,0.057471877,3041
3040,45.0,0.057573191,3051
3050,45.0,0.057669471,3061
3060,45.0,0.057757177,3071
3070,45.0,0.057852672,3081
3080,45.0,0.057947061,3091
3090,45.0,0.058051881,3101
3100,45.0,0.058155611,3111
3110,45.0,0.058251356,3121
3120,45.0,0.05835094,3131
3130,45.0,0.058468761,3141
3140,45.0,0.058563658,3151
3150,45.0,0.058682873,3161
3160,45.0,0.058823433,3171
3170,45.0,0.05963759,3181
3180,46.0,0.060908329,3191
3190,46.0,0.061019154,3201
3200,46.0,0.061141765,3211
3210,46.0,0.061264861,3221
3220,46.0,0.061362174,3231
3230,47.0,0.061466195,3241
3240,47.0,0.061569245,3251
3250,47.0,0.062047044,3261
3260,47.0,0.062165755,3271
3270,47.0,0.062313967,3281
3280,47.0,0.062429189,3291
3290,47.0,0.062553492,3301
3300,47.0,0.062672513,3311
3310,47.0,0.062788729,3321
3320,48.0,0.0628994,3331
3330,48.0,0.062998737,3341
3340,48.0,0.063095354,3351
3350,48.0,0.063220974,3361
3360,48.0,0.063333962,3371
3370,48.0,0.063453193,3381
3380,48.0,0.063568902,3391
3390,48.0,0.063681565,3401
3400,53.0,0.06379359,3411
3410,54.0,0.064023609,3421
3420,54.0,0.064142948,3431
3430,55.0,0.064243744,3441
3440,55.0,0.064347198,3451
3450,55.0,0.064457518,3461
3460,55.0,0.064564126,3471
3470,55.0,0.064669219,3481
3480,55.0,0.06476962,3491
3490,55.0,0.064870369,3501
3500,56.0,0.06497394,3511
3510,56.0,0.065074177,3521
3520,56.0,0.065173546,3531
3530,56.0,0.065282669,3541
3540,56.0,0.065382057,3551
3550,56.0,0.065518984,3561
3560,56.0,0.065615432,3571
3570,63.0,0.065736692,3581
