iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.28467054538,0.284663153997,0.283553763937,0.389029884515,0.388495435946,0.392067988669,0.13343750872,0.129104561246,0.135064935065,71.775773127
10,0.180106068943,0.183877412833,0.1819001419,0.593440752326,0.583333333333,0.588290840415,0.717641111126,0.709560638473,0.713082390103,835.009662598
20,0.245902485956,0.243659881981,0.246166590006,0.450097385351,0.455461126849,0.44910292729,0.566859338922,0.570239721774,0.565383660293,1590.85130036
30,0.194842304765,0.195635082989,0.195278138047,0.602962875524,0.601353478124,0.601825621656,0.750411219808,0.749431199921,0.749732916551,2364.16288974
40,0.184852099712,0.18426310416,0.184595033729,0.60662220386,0.606940509915,0.606484104501,0.746021060119,0.746562484144,0.74569789675,3160.18668338
50,0.192269169051,0.19229581925,0.19214244461,0.603513742155,0.60269121813,0.603651243311,0.750164259592,0.750061878125,0.750079390283,3935.79126217
60,0.183478858466,0.183507812099,0.182546104668,0.590017509689,0.590572867485,0.592760465848,0.713926830942,0.714105170614,0.715910588029,4712.9447444
70,0.178629106296,0.177376690781,0.1777527574,0.622400598084,0.624488511174,0.624803273528,0.7563628978,0.757815671945,0.757762965371,5501.44492889
80,0.176559938397,0.173080194755,0.179816804424,0.568946861044,0.575385583884,0.561347182877,0.63996976469,0.646442143887,0.632721905967,6286.4336326
90,0.16857040341,0.165675506773,0.171628593089,0.597100080663,0.603792886371,0.590242367013,0.68198829138,0.688408936197,0.676281891878,7059.84889486
100,0.14125229396,0.138619674184,0.143839101606,0.656101831632,0.663282971357,0.647088448222,0.748017875162,0.753726618705,0.74151604574,7842.01496815
110,0.155849346138,0.152293538665,0.157900534816,0.630840661827,0.637629839471,0.626440037771,0.733048797838,0.738039706468,0.729411764706,8613.41213694
120,0.151051089364,0.146824317383,0.152944031467,0.639497137461,0.650849858357,0.636764242997,0.742140665897,0.750548153146,0.740253893941,9382.10293569
130,0.148082474251,0.144783230662,0.150305055657,0.634618033013,0.64557758892,0.630909663204,0.728558900906,0.737069468768,0.725707602339,10121.4539929
140,0.143967291516,0.140724514557,0.146926073865,0.657144543469,0.665092854895,0.651369216242,0.749262621757,0.755486613811,0.744769103143,10851.7053611
150,0.151703550132,0.148048691764,0.153406170255,0.636487044797,0.645971041863,0.633238904627,0.738022657347,0.745315595811,0.735710397387,11582.4081919
160,0.147726816357,0.144452452975,0.149622318268,0.644435263334,0.652581051306,0.642367012905,0.746511073397,0.752951709473,0.745280903914,12308.3197482
170,0.146725522328,0.143234601065,0.148964170557,0.650652186744,0.660528800755,0.648095687756,0.748886343388,0.756216094033,0.747104596453,13041.9219997
