iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.197704675185,0.196258718793,0.197817169543,0.53497019418,0.537141957822,0.538117721121,0.528852478622,0.53280381255,0.530071094601,3.584844518
10,0.198289526958,0.196855902004,0.198538470276,0.533297920478,0.535882908404,0.536166194523,0.524666372781,0.529590046259,0.526112683303,37.888273825
20,0.198218463405,0.196716099562,0.198394816759,0.533809439493,0.536040289581,0.537047529116,0.525662583073,0.530049418141,0.527256364104,73.606522303
30,0.19767072783,0.195906578229,0.197915578576,0.534419327549,0.538164935474,0.538495435946,0.527767246024,0.533577048399,0.530335063105,108.080730374
40,0.197205089732,0.195361071806,0.197432620417,0.53611127506,0.540368271955,0.539691532893,0.530682112219,0.537346534653,0.532660104819,144.086373427
50,0.196772331197,0.194941418062,0.196992404228,0.537901591611,0.540683034309,0.540446962543,0.534263959391,0.53883226673,0.534616855795,178.838175899
60,0.196406568849,0.19455270953,0.196638578075,0.538511479667,0.541627321372,0.541957821845,0.534167411379,0.539707625444,0.536087732721,215.426446243
70,0.19574927474,0.193840698426,0.195985143176,0.541777331838,0.543515895499,0.5437834435,0.543644806709,0.54676146574,0.544299817644,250.130462578
80,0.195246785705,0.193315872637,0.195674474812,0.542052765154,0.544617563739,0.543153918791,0.544347655868,0.548490286338,0.543957770376,284.473646081
90,0.195013643306,0.193047500555,0.195391046679,0.542800369868,0.545089707271,0.543594586088,0.544699359339,0.548606230967,0.543853026299,318.745202055
100,0.194676631666,0.192583994206,0.195047704397,0.543410257924,0.5462700661,0.544727730563,0.545742806812,0.550163832111,0.54567156678,353.274545409
110,0.1943158426,0.192312184371,0.194705759157,0.543921776938,0.546663519043,0.545546112685,0.546269474673,0.550799220273,0.546060491731,388.026953728
120,0.195252570279,0.193341301408,0.195531454553,0.542977434142,0.54571923198,0.544790683034,0.543040365096,0.547676878477,0.543583917187,422.558966697
130,0.193108730104,0.191270490303,0.193148425245,0.547266324342,0.54965376141,0.550141643059,0.553095626505,0.55680322156,0.5544332211,456.996218086
140,0.19280078168,0.191003263094,0.192842656334,0.548033602865,0.55020459553,0.550960025181,0.554311766418,0.557858910891,0.55582539386,491.297740844
150,0.192895099208,0.191104491715,0.192912442715,0.547659800508,0.548709474347,0.550330500472,0.553726708075,0.555736308002,0.555036441787,526.380243742
160,0.191536095571,0.189569261592,0.191624019725,0.550315764623,0.553194837897,0.552848599308,0.55865145108,0.563096337335,0.560158523748,560.866407415
170,0.191476941084,0.189506366655,0.191582908021,0.550591197938,0.553745672018,0.55303745672,0.559075028471,0.563869876182,0.560425953442,595.166987341
180,0.190953744395,0.189002133652,0.190881096918,0.551968364516,0.554926030847,0.555303745672,0.561965031064,0.566324183407,0.564165844028,629.87993143
190,0.190832694829,0.188877103245,0.190747338717,0.552302819257,0.556185080264,0.55587031791,0.562519224854,0.567816091954,0.564801677873,664.288407407
200,0.190512863194,0.18859093406,0.190487677735,0.552932381121,0.556342461442,0.556310985206,0.564707685235,0.569486866219,0.566916554013,699.277279878
210,0.190459783475,0.188585738407,0.190485986238,0.553798028684,0.55642115203,0.556877557444,0.564816946811,0.568673961282,0.566270256947,733.707233924
220,0.189671664414,0.187864998622,0.189509700649,0.555903126168,0.559490084986,0.559836323576,0.56916000229,0.57462006079,0.572772821704,768.188207123
230,0.188815399528,0.187028717024,0.188582598436,0.558067245077,0.56153604029,0.562354422411,0.573749027496,0.57921764084,0.577231817076,803.459318062
240,0.18867430362,0.186939302773,0.188530225983,0.558421373625,0.561850802644,0.562543279824,0.571635780674,0.576449109995,0.574646507927,837.880506756
250,0.188361387982,0.186754461866,0.188111720777,0.559109956914,0.562795089707,0.564054139125,0.570788324523,0.576136710406,0.574814269049,873.436043841
260,0.187299317355,0.185530421173,0.186947913343,0.562139723386,0.566414856783,0.567453572553,0.576978636053,0.582828588734,0.581011037258,908.494453112
270,0.186280559128,0.184423763402,0.185872527525,0.564107104212,0.569877242682,0.568523764558,0.580426466689,0.587907117008,0.584253305835,942.751581614
280,0.185771512279,0.183848098437,0.185354310871,0.56638926597,0.570664148568,0.570601196097,0.58279700159,0.588536953243,0.586330280793,977.226736501
290,0.184471305459,0.18243691578,0.184180196177,0.569202620551,0.574205225055,0.572615675165,0.586965953032,0.593738268639,0.589416389477,1017.30006889
300,0.18438094767,0.182306813308,0.184089755427,0.568868165811,0.574283915644,0.572489770223,0.586575104705,0.593782850278,0.58899715548,1052.11694507
310,0.183293744883,0.181157694689,0.182986722256,0.570599460938,0.577352848599,0.574819011646,0.591900078531,0.600698832801,0.595083932854,1086.27572167
320,0.183221941216,0.181083470098,0.182886848601,0.570658482362,0.576880705068,0.575133774001,0.592024826606,0.600312198023,0.595456452676,1120.80367371
330,0.183182364823,0.181039378167,0.182881893392,0.571878258474,0.57790368272,0.57582625118,0.594230733372,0.602548903379,0.596913137114,1155.1917507
340,0.182006163575,0.179730204184,0.181781667112,0.5738456393,0.580264400378,0.57721120554,0.597984447208,0.606288751107,0.599904682473,1191.18534233
350,0.181853785968,0.179482561415,0.181710232505,0.574121072616,0.580815234498,0.576707585773,0.599137053018,0.607471814899,0.600237812128,1225.53998507
360,0.181444399019,0.179165007782,0.181214613927,0.574514548781,0.581129996852,0.577463015423,0.598823944054,0.606955622831,0.600381043106,1259.96195547
370,0.180309787516,0.178003243702,0.17993665629,0.577544315253,0.583648095688,0.580673591438,0.605312011764,0.613032984714,0.606765452506,1295.39416534
380,0.179959580957,0.177613972177,0.179641405472,0.578173877117,0.584907145105,0.58079949638,0.606478847389,0.614485127531,0.60776344466,1329.69353403
390,0.178617385262,0.176262921293,0.178374019925,0.580121584135,0.585930122757,0.582751022978,0.61161055505,0.619522776573,0.612578910451,1364.93803784
400,0.178498316708,0.176095031697,0.178315948477,0.580908536465,0.586244885112,0.583254642745,0.613000508684,0.620086705202,0.613723888435,1399.35771433
410,0.17749117869,0.17507499465,0.177370677463,0.584430148144,0.588762983947,0.585395026755,0.619069088024,0.624407072014,0.618468311899,1433.5082885
420,0.176525824492,0.174075669101,0.176311409103,0.587459914616,0.592067988669,0.588542650299,0.624272070813,0.630136986301,0.623762376238,1468.8713506
430,0.176521623422,0.17407555759,0.176305773264,0.587459914616,0.592225369846,0.58860560277,0.624245139324,0.630279680365,0.623711637013,1503.44483942
440,0.176399030656,0.173942158344,0.176184192898,0.588345235987,0.592933585143,0.589486937362,0.625460924355,0.631211235474,0.624820205972,1537.74808956
450,0.176426351308,0.173893005774,0.17621430905,0.58820751933,0.593877872206,0.589235127479,0.625730889584,0.632538269847,0.625107727664,1572.23758064
460,0.175926635149,0.173272676024,0.17569131166,0.590017509689,0.596081208687,0.590620081838,0.628187057291,0.635259006608,0.627356598476,1606.56204564
470,0.174924233129,0.172057516179,0.174678432309,0.591296307226,0.597104186339,0.591816178785,0.631758074237,0.638571226881,0.630961866818,1642.12185556
480,0.174632372095,0.17172144763,0.174441648633,0.592398040489,0.59820585458,0.592634560907,0.632555334847,0.639406779661,0.631471040492,1676.80127898
490,0.173385364254,0.170399525451,0.17330887739,0.595781935509,0.60214038401,0.595593327038,0.638147234942,0.645491515916,0.636487098234,1711.27819014
500,0.172324026104,0.169209069273,0.172284829592,0.597041059238,0.604658482845,0.596600566572,0.641722642038,0.64994425864,0.63967611336,1748.39322623
510,0.171920890521,0.16885768695,0.171833097642,0.598870723406,0.605445388732,0.597922568461,0.643605027181,0.65122426266,0.64103861069,1782.92574344
520,0.171639083124,0.168533980038,0.17161859799,0.599578980503,0.606547056972,0.597670758577,0.643061328283,0.650935492879,0.639598488693,1818.45639456
530,0.17005922948,0.166821363909,0.169663444036,0.602175923193,0.609852061693,0.60214038401,0.647293785212,0.655694444444,0.645779621119,1853.40107422
540,0.169961147632,0.166716710797,0.169555964904,0.602156249385,0.610402895814,0.602518098835,0.647577553154,0.65653832813,0.646432971217,1887.80437814
550,0.170011479331,0.16672917691,0.169614083471,0.601802120837,0.610324205225,0.602014479068,0.646808362126,0.656158866824,0.645667526062,1923.86921428
560,0.169551203873,0.166357117729,0.169172070798,0.602372661276,0.610796348757,0.602329241423,0.64827802238,0.657384316985,0.646759492255,1958.33886808
570,0.16869105339,0.165326079388,0.168436727821,0.603690806429,0.612370160529,0.602644003777,0.650883882149,0.660088324593,0.648317361266,1994.22178531
580,0.168480983259,0.16503494313,0.168234780116,0.603671132621,0.613078375826,0.603021718602,0.651536904741,0.661573404914,0.649588797511,2028.82881308
590,0.167988233349,0.164391964856,0.167618280885,0.604772865884,0.614888259364,0.603777148253,0.654466021087,0.664656708236,0.652072968491,2063.03768695
600,0.167487965074,0.163808321098,0.167127339371,0.605638513447,0.615360402896,0.604406672962,0.656322331762,0.665892002734,0.654155200881,2098.35111456
610,0.168153014531,0.164399843016,0.167774345946,0.60402526117,0.614258734655,0.601951526597,0.655034707344,0.664935064935,0.652104539202,2132.55133754
620,0.167652126606,0.163947109407,0.167292364069,0.604753192075,0.614652187598,0.603084671073,0.655710172745,0.66543690647,0.653094910591,2168.48990602
630,0.167509514444,0.163814281549,0.167144701317,0.604831887308,0.614809568776,0.603336480957,0.654523563811,0.664289143406,0.652089890122,2203.27095829
640,0.167637634405,0.163981479726,0.167207642718,0.605441775364,0.614888259364,0.604091910607,0.655311688981,0.664656708236,0.653135513761,2237.67057297
650,0.166951161544,0.163318017985,0.166681928922,0.606189380078,0.615517784073,0.604154863078,0.657002347539,0.666393554554,0.654467523904,2274.51988917
660,0.166825720985,0.163161903046,0.166517314715,0.606759920518,0.616147308782,0.605476864967,0.657599013293,0.667030716724,0.655451096817,2309.05249138
670,0.166497283946,0.162795382348,0.166164430598,0.607291113341,0.617721120554,0.60572867485,0.658161080951,0.668395904437,0.655784556197,2343.25911569
680,0.166334013022,0.162630100593,0.166017757191,0.607428829999,0.617721120554,0.605791627321,0.658800998598,0.668757670803,0.656311745335,2378.2276145
690,0.16617560273,0.162522674964,0.16585433881,0.608019044246,0.618271954674,0.606232294618,0.659605002392,0.669437819421,0.65697833836,2412.55096497
700,0.165982155409,0.162315340764,0.165605989391,0.608687953727,0.619452313503,0.60780610639,0.659371146732,0.669807455961,0.657428791378,2448.25266601
710,0.165917600931,0.162265463367,0.165545679323,0.608707627535,0.619531004092,0.607554296506,0.659405771042,0.669808099433,0.657171139463,2482.70957138
720,0.165196728305,0.161436550307,0.164796814829,0.610006098881,0.620475291155,0.608498583569,0.661313195168,0.671435383882,0.658653054504,2516.89463776
730,0.163671650961,0.159737220462,0.163262794413,0.61419662004,0.625432798237,0.613786591124,0.668032231853,0.678508712684,0.666811491881,2551.63461044
740,0.163242583543,0.159313285762,0.16275682245,0.61555411281,0.627006610009,0.615864022663,0.669474467617,0.680205100526,0.669017140378,2585.96940192
750,0.163038165109,0.159092474323,0.162677798477,0.616144327057,0.628344350016,0.615549260308,0.670750434533,0.682145501043,0.669337809302,2620.88493133
760,0.162342863746,0.158484159635,0.161924573145,0.61803301265,0.628423040604,0.61781554926,0.671127297366,0.681247468611,0.670287297018,2655.49293187
770,0.162163241876,0.158327146415,0.161815833513,0.618347793582,0.627872206484,0.617878501731,0.671286960942,0.680667161861,0.670001087311,2689.91497509
780,0.161747877219,0.157643787815,0.161276714875,0.618662574515,0.628737802959,0.618696883853,0.671713835679,0.681517483462,0.671011895063,2724.17068146
790,0.16131231447,0.157093929209,0.160852995015,0.619803655394,0.630626377085,0.620207743154,0.67339316196,0.683479433581,0.672919490377,2758.44374763
800,0.161020272675,0.156747031047,0.160516417909,0.620649629149,0.631806735914,0.620207743154,0.675660218671,0.685909914748,0.674753355976,2794.48335303
810,0.160830934269,0.156559172756,0.1603774801,0.621475929096,0.632121498269,0.621403840101,0.675843245611,0.685629749176,0.675129645635,2828.78045643
820,0.161219752055,0.15704915697,0.160803444187,0.621279191013,0.630626377085,0.621592697513,0.67375093214,0.682365678712,0.672763895694,2863.19320529
830,0.160449031406,0.156157854176,0.160004087726,0.622498967125,0.633537928864,0.622851746931,0.676762912301,0.687050601438,0.676249662253,2897.61067599
840,0.159645680854,0.155204387717,0.159109245175,0.624643412225,0.636449480642,0.624488511174,0.679242110926,0.69022395065,0.678488654126,2931.87984703
850,0.15948737141,0.154979174174,0.158898142964,0.625233626473,0.637865911237,0.625558703179,0.680090687715,0.691844114102,0.679767416819,2966.77528406
860,0.160843307731,0.156453335703,0.16040528368,0.622341576659,0.634560906516,0.622222222222,0.675666542763,0.687061994609,0.674795426218,3001.13547337
870,0.159341153378,0.15478165158,0.158793684739,0.626118947845,0.639361032421,0.626440037771,0.681504323926,0.693874824661,0.681310418904,3035.25747643
880,0.159197741854,0.154649057508,0.158692810529,0.627063290641,0.638888888889,0.626754800126,0.682393941425,0.693596848501,0.681561845427,3070.74731379
890,0.158464990621,0.153878038585,0.157920788187,0.628676542918,0.640856153604,0.628265659427,0.684655483526,0.696178937558,0.68383573379,3105.49440501
900,0.157929056621,0.153193354196,0.15740420841,0.63001436188,0.642823418319,0.629839471199,0.683475275188,0.695593856884,0.682162162162,3139.76946742
910,0.15743762891,0.152755920555,0.156831520125,0.629522516674,0.64219389361,0.630280138495,0.683262408962,0.695179995978,0.682866245478,3177.28934707
920,0.156925801917,0.152237210283,0.156319797864,0.630820988019,0.644161158325,0.632168712622,0.685156289324,0.697929191717,0.685538991443,3211.53769204
930,0.156882615238,0.15217161931,0.156257923155,0.631096421334,0.64447592068,0.632168712622,0.685000083995,0.69767130621,0.685200150854,3248.38681373
940,0.15679295438,0.152092035858,0.156162105103,0.631175116567,0.644554611268,0.632294617564,0.685257626379,0.698000936017,0.685578941702,3282.87074931
950,0.156567606635,0.151836527448,0.155903738563,0.632080111747,0.645813660686,0.633050047214,0.686587675342,0.699713122957,0.686932703153,3317.25864251
960,0.156152916429,0.151467391893,0.15542439941,0.632926085502,0.646679257161,0.635127478754,0.687585814273,0.700506937033,0.688822076667,3351.61961427
970,0.15502829154,0.150197815636,0.154304606081,0.636723130496,0.651085930123,0.639911866541,0.692275643696,0.705851134404,0.694672787445,3387.95104031
980,0.154531865838,0.149651272178,0.153772454236,0.639320073187,0.653682719547,0.642115203022,0.695227170715,0.708793753722,0.697235980189,3422.39533729
990,0.153908228446,0.148980050569,0.153116009385,0.640539849299,0.654941768964,0.643122442556,0.696933003798,0.710350749719,0.698697847462,3456.86472548
1000,0.153170277831,0.148372967479,0.152442414278,0.642428534891,0.656200818382,0.64482215927,0.700463107932,0.712735880071,0.701954569466,3492.3794376
1010,0.152522646781,0.147852803214,0.151821537921,0.643530268154,0.656358199559,0.646521875984,0.701435233246,0.71264065276,0.703521833254,3526.74540872
1020,0.151784773055,0.14718603683,0.151108237095,0.645753408487,0.659427132515,0.649291784703,0.705196633813,0.716865105325,0.707605101559,3561.51450504
1030,0.151258256953,0.146737765428,0.150664114352,0.647268291723,0.661237016053,0.650739691533,0.707315082358,0.719342851555,0.70958961474,3595.81152759
1040,0.150915727934,0.146510424328,0.150465666239,0.647720789313,0.661866540762,0.651180358829,0.708561197917,0.720774579245,0.710939537795,3630.22288453
1050,0.150076632491,0.145723043327,0.14961967952,0.648842196384,0.663440352534,0.65193578848,0.710022257242,0.722506974632,0.711956238604,3665.75523259
1060,0.149922397588,0.145756836682,0.149447312579,0.648291329753,0.662102612528,0.651306263771,0.708952672452,0.721023908524,0.710832680762,3700.20571198
1070,0.149517258119,0.145270322288,0.149028512121,0.64990458203,0.663519043122,0.652313503305,0.711452708729,0.723379479881,0.712658030279,3734.17241027
1080,0.149365830736,0.145114492133,0.148870242235,0.650317732003,0.663833805477,0.652817123072,0.712003370277,0.723959679504,0.713342689329,3768.6247808
1090,0.149420960877,0.145014171052,0.14897301729,0.650514470086,0.664384639597,0.65338369531,0.711950705367,0.724287284246,0.713527575442,3803.00138303
1100,0.148911744655,0.144594059914,0.148432528897,0.651773593815,0.66532892666,0.65407617249,0.714304161152,0.726231091085,0.715476621964,3837.69987493
1110,0.148780671183,0.144448806256,0.148306787692,0.651242400992,0.665564998426,0.653887315077,0.713113560227,0.72555856903,0.714537902388,3872.63254331
1120,0.148916514053,0.144591000625,0.148441717688,0.651006315292,0.665092854895,0.653761410135,0.712584455354,0.724851305922,0.714196632717,3906.93730041
1130,0.149030376154,0.144638549819,0.148521932486,0.650947293868,0.665564998426,0.653824362606,0.713005499838,0.725877192982,0.714648954387,3941.08699903
1140,0.148141815731,0.143833845636,0.147636388504,0.653367172284,0.66706011961,0.655649984262,0.715184041642,0.727296165002,0.716345156607,3976.36738823
1150,0.148077430241,0.143800418317,0.147609396778,0.65374097464,0.66706011961,0.65552407932,0.71586322689,0.72754201816,0.716682199441,4010.65014214
1160,0.147999691684,0.143717898932,0.147534267875,0.654036081764,0.666824047844,0.656027699087,0.716284022523,0.72733127254,0.717213538971,4046.11788836
1170,0.147620066769,0.143411136229,0.147053859601,0.654862381711,0.668083097262,0.657475605918,0.716072960331,0.727378490176,0.717424045702,4080.24748898
1180,0.147565419567,0.14334237253,0.146991184462,0.655137815027,0.668319169027,0.657916273214,0.716446399974,0.72769558757,0.718007265179,4114.49204351
1190,0.147368317355,0.143183348246,0.146809126832,0.655452595959,0.66871262197,0.657790368272,0.716787683749,0.728141547204,0.717991284499,4148.81069801
1200,0.147156697731,0.142998046403,0.146557336778,0.656416612564,0.669578218445,0.658671702864,0.717767219367,0.728974375524,0.718746757962,4184.34904892
1210,0.146731404157,0.142687260882,0.146152321881,0.657498672018,0.671230720806,0.660119609695,0.719268540467,0.731214616572,0.720707671616,4218.76364702
1220,0.146236287148,0.142098440048,0.1455896366,0.658757795747,0.67209631728,0.661000944287,0.720147146614,0.731628775681,0.720998911973,4253.13618324
1230,0.14622586221,0.14200317077,0.145588437847,0.658974207637,0.672883223167,0.661819326409,0.720265952296,0.732272815096,0.721571472997,4287.75181729
1240,0.145911974376,0.141766183205,0.145249153608,0.659210293336,0.672411079635,0.662071136292,0.72029710964,0.731609825285,0.721605642568,4322.02153098
1250,0.145769034194,0.141647476335,0.145124511758,0.659544748077,0.672253698458,0.661882278879,0.720909604064,0.731826669242,0.721753095374,4356.58049471
1260,0.145013344664,0.140976341576,0.144419895236,0.660646481339,0.672725841989,0.663204280768,0.722063775962,0.732557391808,0.723113549322,4390.90315458
1270,0.144946502174,0.140907868715,0.144355841361,0.661098978929,0.672804532578,0.663581995593,0.722653356947,0.732845026985,0.723567142562,4425.10247097
1280,0.14511609295,0.14119894984,0.144606585681,0.660331700407,0.672253698458,0.662322946176,0.722199874495,0.73244684268,0.722532588454,4459.41781936
1290,0.144805924228,0.140702739022,0.144199285298,0.661059631313,0.674063581996,0.663707900535,0.722665808113,0.733907233715,0.723699182787,4493.77086284
1300,0.144393196837,0.140475581686,0.143829125377,0.661295717012,0.673197985521,0.663078375826,0.723881315156,0.734003714853,0.724294250979,4528.2418782
1310,0.144163576221,0.140205756157,0.143646407863,0.661158000354,0.673512747875,0.662197041234,0.724471676079,0.735006706266,0.724311549527,4563.46168218
1320,0.144064138259,0.14005209576,0.143508562281,0.661177674162,0.674535725527,0.66263770853,0.72413903572,0.735448381732,0.724317094501,4598.42990692
1330,0.143241530633,0.139346329998,0.142784828656,0.662554840741,0.675637393768,0.663959710419,0.725119394852,0.736141339137,0.725298476739,4633.02428757
1340,0.143227295214,0.139255069931,0.142734444759,0.662908969289,0.676345609065,0.663896757948,0.725073007927,0.736261622315,0.725176301024,4667.41657873
1350,0.142913026738,0.139010718225,0.142417827469,0.663833638277,0.675716084356,0.664274472773,0.726393492498,0.73635723882,0.725908413424,4701.55365668
1360,0.142636593344,0.138919156435,0.14231563161,0.665151783431,0.677919420837,0.664841045011,0.729222349497,0.740110483205,0.728034327748,4735.63931896
1370,0.142484022062,0.138783923604,0.142157818328,0.66538786913,0.678234183192,0.664966949953,0.729679900823,0.74069376625,0.728552483933,4769.99246857
1380,0.142051348372,0.138446685503,0.141684468177,0.666450254776,0.678234183192,0.665974189487,0.73149409268,0.741480685339,0.730221679886,4804.11687776
1390,0.142029947432,0.138433012351,0.141632563947,0.666430580968,0.677998111426,0.665848284545,0.731516523887,0.741340075853,0.730202297448,4838.92953532
1400,0.141378140791,0.137698883759,0.140959354145,0.667551988038,0.679335851432,0.666603714196,0.733032103134,0.743048111482,0.731549067315,4873.34559619
1410,0.140855715681,0.137250389196,0.140392437905,0.669125892699,0.680673591438,0.667862763613,0.734940898345,0.744619257395,0.733427647534,4907.47777223
1420,0.140226204272,0.136788280913,0.139828648681,0.670522733085,0.681539187913,0.66905886056,0.736271869734,0.745615689233,0.734481539472,4941.77886388
1430,0.139884253287,0.136463715476,0.139524980662,0.670955556867,0.682719546742,0.669940195153,0.736767552765,0.746797287114,0.735402472874,4976.17054696
1440,0.139517621687,0.135926543996,0.139156844774,0.671211316375,0.682798237331,0.670254957507,0.736760860662,0.74671693371,0.735347615198,5010.66405511
1450,0.138093295142,0.1347429491,0.137925484194,0.674949339944,0.685001573812,0.673780295877,0.740211956351,0.748665787656,0.738836810805,5044.89383382
1460,0.138066583151,0.134727496561,0.137899590585,0.675087056602,0.684844192635,0.673780295877,0.740456695636,0.748571787306,0.738915759774,5079.35508232
1470,0.138117170393,0.134848381784,0.137879790014,0.674949339944,0.685001573812,0.674598677998,0.740260965257,0.748697344466,0.739557615761,5113.46258297
1480,0.137341279498,0.134275785261,0.137257158376,0.67758563025,0.687598363236,0.676927919421,0.742132426989,0.750628140704,0.741043495812,5147.97421287
1490,0.137035461712,0.13406255972,0.13691030428,0.678431604006,0.687755744413,0.677935158955,0.74420569962,0.752,0.743198474049,5182.50277894
1500,0.13694566737,0.133976039388,0.13677775429,0.677841389758,0.688385269122,0.677809254013,0.743245997773,0.752004008016,0.742503521835,5218.71862997
1510,0.136911558271,0.133955952031,0.136738645016,0.677939758799,0.688542650299,0.677998111426,0.743344517262,0.752129258517,0.742719179116,5253.54398328
1520,0.136575446547,0.1336103687,0.136482981092,0.678588994472,0.688936103242,0.678249921309,0.744298884037,0.752952940441,0.743178734737,5287.67875828
1530,0.13591762207,0.133131946069,0.13609775158,0.681697456177,0.691454202077,0.680768020145,0.748964297351,0.756746696445,0.747598427156,5323.47642652
1540,0.13529272046,0.132546748679,0.135552817166,0.683527120345,0.692162417375,0.68183821215,0.751897094207,0.758727026027,0.749950524441,5357.97712091
1550,0.135265476132,0.132531505338,0.135535304674,0.683684510811,0.691926345609,0.682027069562,0.75209695325,0.758586668311,0.750136037596,5393.63803546
1560,0.135182752011,0.132444378381,0.135490830993,0.684628853607,0.693185395027,0.681964117092,0.753407377781,0.759958135812,0.750740082889,5428.1963587
1570,0.13420443607,0.131617573364,0.13431142493,0.685750260678,0.693657538558,0.684796978281,0.752621226905,0.758932441637,0.751106029726,5462.49188777
1580,0.133617535658,0.131161701306,0.133811499042,0.687678293887,0.696254327982,0.687189172175,0.755765473315,0.76243229936,0.754605165687,5496.66887057
1590,0.13323178272,0.130811021533,0.133468795584,0.688642310492,0.69641170916,0.687881649355,0.757061279627,0.763080324245,0.755739481722,5532.64044918
1600,0.132454522453,0.130096789215,0.13257935815,0.690255562769,0.697828139754,0.689518413598,0.758926930851,0.764792355752,0.75766509434,5568.58793459
