iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.217072031775,0.218155055581,0.216096385923,0.494678234866,0.488983317595,0.49537299339,0.551768668307,0.548086290884,0.549207063322,3.686559908
10,0.217795447563,0.218959128632,0.216699689759,0.49304530878,0.487566887,0.494365753856,0.548863755734,0.545885634589,0.547390961343,35.560084517
20,0.218664351306,0.219884256623,0.217490038642,0.490959885105,0.48646521876,0.493862134089,0.543604035843,0.540616640856,0.544010889292,67.982835433
30,0.21922690601,0.220646001913,0.218114672624,0.488559680497,0.483553666981,0.490714510545,0.54041439785,0.537784351011,0.540027291335,100.310581316
40,0.220588569191,0.22206918925,0.219291136621,0.486985775837,0.479776518728,0.489392508656,0.538657513888,0.53308849495,0.538859514469,133.098014643
50,0.21863217565,0.220066536876,0.217179687781,0.490920537488,0.483317595216,0.493610324205,0.545780087066,0.539421997755,0.5460496614,165.67034313
60,0.218526682921,0.219878659762,0.216987785455,0.490094237542,0.483396285804,0.493799181618,0.545090743146,0.540362668907,0.546449320323,198.243579658
70,0.218281324579,0.219718518454,0.216695538667,0.491333687462,0.484576644633,0.494050991501,0.545869706497,0.540866395626,0.546367895242,230.687042726
80,0.21756095308,0.219026106724,0.215885058693,0.493202699246,0.485993075228,0.497009757633,0.54845042771,0.543152888516,0.550416385325,263.874052586
90,0.217140589914,0.218506222553,0.215432463396,0.493773239686,0.486858671703,0.496883852691,0.549487875339,0.544017900846,0.550253235791,295.975476877
100,0.216491043678,0.217763955024,0.214706067954,0.49542583958,0.489219389361,0.499338999056,0.553055783072,0.547823058168,0.554578549426,328.131495216
110,0.216103611116,0.217302818596,0.214238769898,0.496645615692,0.491501416431,0.501290525653,0.554694978679,0.55075083426,0.556687185227,360.296595534
120,0.21572553093,0.216902579637,0.214020463567,0.497806370379,0.493389990557,0.502234812716,0.556162192238,0.553164908384,0.55789767962,392.746089187
130,0.213603698554,0.214499499794,0.211789705617,0.502036239155,0.498504878816,0.508467107334,0.562932776157,0.561480767908,0.566847886386,425.140184495
140,0.213372972042,0.214270746703,0.211523420313,0.50254775817,0.499134403525,0.509726156752,0.564134388306,0.56281338004,0.56862745098,457.482986713
150,0.21274504657,0.213662940803,0.210842824459,0.505715241299,0.501180358829,0.512055398174,0.569322545255,0.566623367745,0.573112298287,489.486024839
160,0.212012013325,0.212756048167,0.210146191961,0.506915343603,0.502911551778,0.513062637709,0.572238057039,0.570418225094,0.575815738964,521.681989844
170,0.211675118188,0.212426140923,0.209956381925,0.509000767279,0.503619767076,0.514006924772,0.574932297788,0.571990772154,0.577310556286,554.235440726
180,0.211024821815,0.211661367631,0.209158602059,0.51181412186,0.507239534152,0.517658168083,0.579651714324,0.577747808496,0.583088475351,586.385447962
190,0.210563369531,0.211122045534,0.20861474359,0.512384662299,0.507869058861,0.518350645263,0.580647344466,0.578628217221,0.584342913022,618.743986609
200,0.209514170468,0.209990510085,0.207697304443,0.514135631234,0.510780610639,0.52030217186,0.583597491064,0.58249949634,0.587528418318,651.501072046
210,0.204381955873,0.204487909294,0.2025637502,0.537252355939,0.53328611898,0.540572867485,0.626680422189,0.624691514269,0.627577056542,683.629394723
220,0.204457753431,0.204774547898,0.202670876629,0.537311377363,0.533915643689,0.541706011961,0.628326695746,0.626850626851,0.630306723543,716.036988481
230,0.204011690487,0.204370063294,0.202329865854,0.537606484487,0.534938621341,0.541013534781,0.629634882365,0.628535512256,0.630554851786,748.370781684
240,0.202765214832,0.203207256349,0.201087299602,0.540262448602,0.538637079005,0.543342776204,0.632301107754,0.632436837816,0.633191747573,780.486262402
250,0.20152712889,0.201918758108,0.199761671177,0.543351236499,0.541155177841,0.545797922568,0.637311123959,0.636675182254,0.637455404251,813.392017274
260,0.201201599152,0.201508931674,0.199453041195,0.542583957977,0.541391249607,0.546427447277,0.634180879854,0.633965582213,0.635540492691,845.547102827
270,0.20069705578,0.200917208816,0.198801321744,0.543843081705,0.541627321372,0.547560591753,0.636788019299,0.635778152942,0.637916267822,877.840335236
280,0.200265567195,0.200411586445,0.198230923521,0.544393948337,0.543358514322,0.54730878187,0.638709476115,0.638509935838,0.638951649345,910.35313924
290,0.199332355606,0.199583135233,0.197334920715,0.546105569655,0.545247088448,0.550771167768,0.640554646724,0.640899770086,0.642341619888,942.487714866
300,0.198942056674,0.1991663584,0.19696263257,0.546321981546,0.545247088448,0.550834120239,0.640865908737,0.641033604572,0.642624593038,974.794596252
310,0.198731240409,0.198892809321,0.196744116152,0.546735131519,0.545797922568,0.551652502361,0.640885355779,0.641178664677,0.64275682183,1006.94867724
320,0.198391467169,0.198547658231,0.196432343953,0.547758169549,0.546506137866,0.552911551778,0.641829882049,0.64180495991,0.643938634313,1039.09742279
330,0.19691193955,0.196923817349,0.195027246358,0.549430443251,0.55020459553,0.554674220963,0.64271450858,0.644306160548,0.645057701957,1071.65736184
340,0.19661274268,0.196619086493,0.194685993052,0.550178047965,0.551148882594,0.55517784073,0.643640897756,0.645317746549,0.645636910732,1104.13202036
350,0.19664336949,0.196749732523,0.194697648968,0.550296090814,0.551306263771,0.555051935788,0.644499051292,0.646190121618,0.646458583433,1136.32511194
360,0.196593700447,0.196594239332,0.194720993684,0.550355112239,0.550834120239,0.55442241108,0.643608975658,0.644936551381,0.644856999498,1168.4819667
370,0.196104920532,0.196285393914,0.194080255104,0.551830647859,0.551463644948,0.557192319799,0.646821705426,0.647495361781,0.648966962771,1200.49693599
380,0.195757190529,0.195982986547,0.193708066588,0.552932381121,0.552250550834,0.558325464274,0.648496473209,0.649025413274,0.650632407131,1233.0421282
390,0.195445829051,0.195725404597,0.193399172917,0.553266835861,0.553273528486,0.558577274158,0.648471243904,0.649632784052,0.650448654038,1265.22996764
400,0.194802137917,0.194771837486,0.192742230229,0.554427590549,0.553273528486,0.559080893925,0.649856219659,0.649676025918,0.651403543699,1297.25501902
410,0.193886143341,0.193898591466,0.191967494715,0.55588345236,0.554611268492,0.561221277935,0.650697861542,0.650703529993,0.652888446215,1329.97769588
420,0.193474013628,0.193341546862,0.191615363472,0.557103228472,0.557050676739,0.561913755115,0.652785489543,0.653834327532,0.654279894679,1362.26397897
430,0.194445735791,0.19415364487,0.192383834059,0.554939109563,0.554139124961,0.559899276047,0.648300736917,0.648118246181,0.649942416504,1394.58106908
440,0.191439957497,0.190664238276,0.189257507114,0.562336461469,0.563739376771,0.567768334907,0.656877564241,0.658410351201,0.658984801828,1426.69334578
450,0.191572093742,0.190768823028,0.189436696771,0.562572547168,0.564683663834,0.567768334907,0.655692517344,0.657715629254,0.657658556043,1459.65869797
460,0.19129227712,0.190435716431,0.189112785324,0.5628873281,0.564211520302,0.568271954674,0.65725657164,0.658737983732,0.659348301212,1492.10442925
470,0.190694734067,0.19000242511,0.188566088796,0.5628873281,0.564054139125,0.567390620082,0.659013474938,0.660331085224,0.660809476802,1524.31474881
480,0.190580287467,0.189964569281,0.188462151863,0.563575911389,0.564368901479,0.566887000315,0.660919276685,0.661572319354,0.661783502114,1557.07365728
490,0.189705841468,0.188886949725,0.187582818322,0.564677644652,0.566336166195,0.567642429965,0.660623629197,0.661964055695,0.660906487607,1589.60797088
500,0.186752440927,0.184760188949,0.184718246695,0.56436286372,0.56940509915,0.568271954674,0.63199880341,0.635928143713,0.633065810594,1621.90696129
510,0.186194206985,0.184137390819,0.184284030239,0.565661335065,0.570821529745,0.569153289267,0.632888238522,0.636739043559,0.633697281096,1653.99278666
520,0.186319555926,0.184313658626,0.184419839492,0.564874382734,0.570428076802,0.568775574441,0.631819014167,0.635945315105,0.633258378841,1686.91744668
530,0.185174430972,0.183081551546,0.183432341097,0.568061539672,0.573890462701,0.572112055398,0.637197389077,0.641794006747,0.638515130564,1719.27815743
540,0.184969079348,0.182855768084,0.18329322134,0.566212201696,0.572316650929,0.56940509915,0.634690259622,0.640137720983,0.635083226633,1751.83485395
550,0.183577961055,0.181375440308,0.18191324984,0.569025556277,0.575700346239,0.572112055398,0.638407447757,0.643951399894,0.638630442873,1783.91812045
560,0.183638570354,0.181603059681,0.182085721523,0.57046174428,0.575936418004,0.572993389991,0.642404389485,0.646599777035,0.641850150483,1816.00683981
570,0.182878980646,0.180729899125,0.181237881049,0.570245332389,0.577038086245,0.574000629525,0.640688225812,0.646497862545,0.641255367651,1849.11677869
580,0.184310091558,0.182213254246,0.182911675963,0.565917094572,0.571136292099,0.568397859616,0.634108321449,0.638977212507,0.633564938536,1881.2719183
590,0.182035313854,0.179856014469,0.180277772094,0.573904660725,0.57955618508,0.576581680831,0.645798580447,0.650395864686,0.64517830766,1913.38382945
600,0.180479589194,0.178540910427,0.178736225545,0.574573570206,0.579084041549,0.576644633302,0.645868134028,0.649222899862,0.644950108231,1945.93305468
610,0.177773978933,0.175871292814,0.176032275383,0.57848865805,0.583569405099,0.580295876613,0.648026153669,0.652253909844,0.646556751312,1978.14732216
620,0.177565748438,0.175717235594,0.175595871958,0.578429636625,0.583018570979,0.581051306264,0.649834951139,0.65350160204,0.649164426169,2010.35124358
630,0.176927969223,0.1751246601,0.174977641914,0.579708434162,0.584041548631,0.581932640856,0.649804107995,0.65273945605,0.648940106782,2042.54001985
