iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.210305019969,0.210088212293,0.210741982684,0.480355702453,0.475605917532,0.479320113314,0.382974747121,0.381932851048,0.381792361163,5.861013416
10,0.209918604124,0.209670319702,0.210415565208,0.480867221468,0.476235442241,0.480264400378,0.384904077018,0.383703703704,0.384248210024,45.662277273
20,0.209275100407,0.208879030682,0.209740413187,0.480119616754,0.475605917532,0.477746301542,0.397665884069,0.394512084318,0.39612752948,86.903760573
30,0.208140572056,0.207856043297,0.208620490527,0.480198311987,0.477258419893,0.478753541076,0.398798552802,0.397678846677,0.397905759162,129.549801877
40,0.207927862756,0.20756929145,0.20831632724,0.480611461961,0.477494491659,0.479131255902,0.403362863858,0.401046364784,0.402081225611,170.70124656
50,0.207970834815,0.207607623279,0.208341306056,0.480513092919,0.478438778722,0.477872206484,0.407335084057,0.405347209761,0.404765322233,213.640042832
60,0.205249846376,0.204829387102,0.205667128065,0.48649393063,0.485520931697,0.485048788165,0.4211226685,0.421211048159,0.420351473923,255.332635179
70,0.203589166041,0.203164378691,0.204081797953,0.490664777981,0.490714510545,0.490777463015,0.430347437675,0.431981744778,0.431433190413,297.098573686
80,0.202888647312,0.202414214744,0.203345800582,0.491432056503,0.491265344665,0.490651558074,0.429611650485,0.430847785897,0.428399858707,338.637025906
90,0.202553037687,0.201868936473,0.203085282822,0.491195970804,0.49323260938,0.490714510545,0.433323107936,0.437062937063,0.432917426048,382.231762951
100,0.202443245534,0.201757274209,0.20304164499,0.491609120778,0.493862134089,0.491155177841,0.434241926656,0.438155136268,0.433368384157,425.359898087
110,0.201585504011,0.200808229426,0.202167099021,0.49282889689,0.495593327038,0.492414227258,0.439184632454,0.443769524471,0.439641392731,468.135630864
120,0.200881888721,0.20007539017,0.201491227537,0.493242046863,0.497639282342,0.493610324205,0.442250227361,0.449370363981,0.444475138122,511.946145603
130,0.200810368262,0.200000615316,0.201420494505,0.493104330205,0.497009757633,0.493673276676,0.442424635893,0.448965517241,0.444582556453,554.480061012
140,0.199961139862,0.198867776569,0.200532150606,0.496743984733,0.497481901165,0.495876613157,0.456507882548,0.459363359296,0.457966698254,596.132552387
